post_id,platform,created_at,post_month,day_of_week,post_hour,post_type,media_type,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards,engagement_total,engagement_per_1k_reach,click_through_rate,profile_visit_rate,donation_referrals_per_100_clicks,estimated_donation_value_per_click,estimated_donation_value_per_1k_reach,boost_budget_per_1k_impressions,is_video_or_reel,has_campaign_link,is_weekend_post,days_since_previous_post_on_platform,follower_count_delta,donation_referrals,estimated_donation_value_php,label_donation_referral_positive,label_estimated_donation_value_php
668,Instagram,2025-11-07 02:13:00,2025-11-01,Friday,2,FundraisingAppeal,Photo,1,0,True,DonateNow,DonorImpact,Celebratory,143,False,,False,0.0,939,564,23,3,5,2,30,0.0,0.0548,11,1833,0.0,0.0,0.0,0.0,33,58.51063829787234,0.05319148936170213,0.01950354609929078,0.0,0.0,0.0,0.0,False,False,False,17.772222222222222,0.0,0,0.0,False,0.0
347,Instagram,2025-11-08 09:09:00,2025-11-01,Saturday,9,ImpactStory,Carousel,2,0,False,,Health,Emotional,109,True,GivingTuesday,False,0.0,2218,1318,75,12,50,11,22,0.0,0.0785,37,1782,0.0,0.0,0.0,0.0,148,112.29135053110774,0.01669195751138088,0.028072837632776935,90.9090909090909,4521.241818181818,75468.37632776935,0.0,False,True,True,1.288888888888889,-51.0,20,99467.32,True,99467.32
27,Instagram,2025-11-09 10:42:00,2025-11-01,Sunday,10,EventPromotion,Carousel,2,3,False,,AwarenessRaising,Grateful,127,False,Year-End Hope,True,2304.86,20860,14732,941,384,189,163,162,0.0,0.0788,317,1782,0.0,0.0,0.0,0.0,1677,113.8338311159381,0.010996470268802606,0.021517784414879174,2.4691358024691357,96.84672839506173,1064.9721694270975,110.49185043144774,False,True,True,1.0645833333333334,0.0,4,15689.17,True,15689.17
591,Instagram,2025-11-14 20:34:00,2025-11-01,Friday,20,EducationalContent,Text,2,1,False,,SafehouseLife,Informative,153,False,Year-End Hope,False,0.0,3746,2169,95,43,18,14,25,0.0,0.0668,42,1833,0.0,0.0,0.0,0.0,170,78.37713231904104,0.011526048870447211,0.019363762102351315,0.0,0.0,0.0,0.0,False,True,False,5.411111111111111,51.0,0,0.0,False,0.0
39,Instagram,2025-12-01 11:13:00,2025-12-01,Monday,11,ImpactStory,Photo,3,0,True,LearnMore,DonorImpact,Emotional,131,True,Year-End Hope,False,0.0,2675,1869,266,59,108,22,60,0.0,0.185,85,1782,0.0,0.0,0.0,0.0,455,243.44569288389513,0.03210272873194221,0.0454788657035848,30.0,755.7199999999999,24260.674157303372,0.0,False,True,False,16.610416666666666,-51.0,18,45343.2,True,45343.2
450,Instagram,2026-01-06 19:24:00,2026-01-01,Tuesday,19,ImpactStory,Reel,1,0,False,,Education,Grateful,102,True,,False,0.0,11837,7231,412,238,235,60,87,12182.0,0.1042,132,1796,0.0,0.0,0.0,0.0,945,130.68731848983543,0.012031530908588025,0.01825473655096114,62.06896551724138,2645.92275862069,31834.501452081317,0.0,True,False,False,36.34097222222222,14.0,54,230195.28,True,230195.28
456,Instagram,2026-01-08 14:21:00,2026-01-01,Thursday,14,EducationalContent,Carousel,4,3,False,,DonorImpact,Hopeful,150,False,,False,0.0,5884,3885,264,73,38,40,58,0.0,0.0821,116,1796,0.0,0.0,0.0,0.0,415,106.82110682110682,0.014929214929214929,0.029858429858429857,0.0,0.0,0.0,0.0,False,False,False,1.7895833333333333,0.0,0,0.0,False,0.0
20,Instagram,2026-01-10 15:08:00,2026-01-01,Saturday,15,EventPromotion,Carousel,2,1,True,DonateNow,DonorImpact,Grateful,138,False,,False,0.0,5343,3424,175,36,47,36,181,0.0,0.0742,81,1782,0.0,0.0,0.0,0.0,294,85.8644859813084,0.05286214953271028,0.023656542056074766,0.0,0.0,0.0,0.0,False,False,True,2.032638888888889,-14.0,0,0.0,False,0.0
375,Instagram,2026-01-18 01:06:00,2026-01-01,Sunday,1,Campaign,Photo,2,0,True,ShareStory,SafehouseLife,Informative,126,False,,False,0.0,593,451,6,2,1,0,21,0.0,0.0184,1,1796,0.0,0.0,0.0,0.0,9,19.955654101995567,0.04656319290465632,0.0022172949002217295,0.0,0.0,0.0,0.0,False,False,True,7.415277777777778,14.0,0,0.0,False,0.0
745,Instagram,2026-01-24 07:31:00,2026-01-01,Saturday,7,ImpactStory,Photo,0,1,False,,Reintegration,Celebratory,130,True,,False,0.0,3548,2323,114,48,75,16,31,0.0,0.0745,74,1833,0.0,0.0,0.0,0.0,253,108.91089108910892,0.01334481274214378,0.031855359448988374,32.25806451612903,314.148064516129,4192.247094274645,0.0,False,False,True,6.267361111111111,37.0,10,9738.59,True,9738.59
479,Instagram,2026-01-29 00:24:00,2026-01-01,Thursday,0,ImpactStory,Video,1,0,False,,Gratitude,Grateful,139,False,,False,0.0,2477,1385,14,6,2,2,23,1434.0,0.0189,5,1816,0.0,0.0,0.0,0.0,24,17.32851985559567,0.01660649819494585,0.0036101083032490976,0.0,0.0,0.0,0.0,True,False,False,4.7034722222222225,-17.0,0,0.0,False,0.0
520,Instagram,2026-02-08 14:50:00,2026-02-01,Sunday,14,EducationalContent,Carousel,1,0,True,SignUp,Education,Celebratory,113,False,,False,0.0,7305,4091,605,176,127,89,191,0.0,0.1605,246,1833,0.0,0.0,0.0,0.0,997,243.70569542899048,0.04668785138108042,0.06013199706673185,0.5235602094240838,23.629057591623035,1103.1899291126863,0.0,False,False,True,10.60138888888889,17.0,1,4513.15,True,4513.15
86,LinkedIn,2023-01-08 10:14:00,2023-01-01,Sunday,10,EventPromotion,Text,0,0,False,,Reintegration,Urgent,138,False,,False,0.0,554,336,27,7,12,4,3,0.0,0.1411,8,457,0.0,0.0,0.0,0.0,50,148.8095238095238,0.008928571428571428,0.023809523809523808,0.0,0.0,0.0,0.0,False,False,True,0.0,0.0,0,0.0,False,0.0
297,LinkedIn,2023-02-07 09:31:00,2023-02-01,Tuesday,9,EducationalContent,Text,2,0,True,DonateNow,AwarenessRaising,Grateful,159,False,,False,0.0,2525,1507,121,23,27,11,68,0.0,0.1185,38,463,0.0,0.0,0.0,0.0,182,120.76974120769741,0.0451227604512276,0.025215660252156602,0.0,0.0,0.0,0.0,False,False,False,29.97013888888889,6.0,0,0.0,False,0.0
794,LinkedIn,2023-02-20 15:15:00,2023-02-01,Monday,15,EventPromotion,Photo,3,1,False,,EventRecap,Grateful,118,False,,False,0.0,1219,719,22,8,3,2,11,0.0,0.0425,11,496,0.0,0.0,0.0,0.0,35,48.67872044506259,0.015299026425591099,0.015299026425591099,0.0,0.0,0.0,0.0,False,False,False,13.238888888888889,33.0,0,0.0,False,0.0
207,LinkedIn,2023-02-21 00:01:00,2023-02-01,Tuesday,0,Campaign,Text,3,0,True,ShareStory,Gratitude,Informative,170,False,,False,0.0,439,331,5,1,0,0,14,0.0,0.0179,1,463,0.0,0.0,0.0,0.0,6,18.12688821752266,0.04229607250755287,0.0030211480362537764,0.0,0.0,0.0,0.0,False,False,False,0.36527777777777776,-33.0,0,0.0,False,0.0
711,LinkedIn,2023-03-09 14:34:00,2023-03-01,Thursday,14,EventPromotion,Video,0,0,False,,AwarenessRaising,Urgent,108,False,,True,4094.32,6942,4677,222,91,68,32,51,4774.0,0.0744,65,496,0.0,0.0,0.0,0.0,413,88.30446867650203,0.010904425914047467,0.013897797733589907,0.0,0.0,0.0,589.7896859694613,True,False,False,16.60625,33.0,0,0.0,False,0.0
162,LinkedIn,2023-03-13 11:32:00,2023-03-01,Monday,11,ThankYou,Photo,3,0,False,,SafehouseLife,Informative,129,False,,True,2867.27,11331,6372,510,158,71,53,113,0.0,0.0952,235,463,0.0,0.0,0.0,0.0,792,124.29378531073446,0.0177338355304457,0.03688010043942248,0.0,0.0,0.0,253.04650957550083,False,False,False,3.873611111111111,-33.0,0,0.0,False,0.0
511,LinkedIn,2023-03-14 12:26:00,2023-03-01,Tuesday,12,ImpactStory,Text,1,3,False,,DonorImpact,Hopeful,209,True,,False,0.0,2992,1763,174,71,84,19,19,0.0,0.1288,60,496,0.0,0.0,0.0,0.0,348,197.3908111174135,0.010777084515031198,0.03403289846851957,100.0,8012.504210526316,86351.43505388542,0.0,False,False,False,1.0375,33.0,19,152237.58,True,152237.58
305,LinkedIn,2023-03-31 11:41:00,2023-03-01,Friday,11,Campaign,Video,1,0,True,ShareStory,Gratitude,Informative,178,False,,False,0.0,5612,3832,324,113,45,34,126,3820.0,0.094,89,463,0.0,0.0,0.0,0.0,516,134.6555323590814,0.03288100208768267,0.023225469728601254,3.9682539682539684,126.22174603174604,4150.297494780793,0.0,True,False,False,16.96875,-33.0,5,15903.94,True,15903.94
184,LinkedIn,2023-04-01 14:49:00,2023-04-01,Saturday,14,ThankYou,Video,2,1,False,,Reintegration,Urgent,120,False,,False,0.0,2550,1923,135,42,26,11,22,3145.0,0.0729,36,463,0.0,0.0,0.0,0.0,214,111.28445137805512,0.011440457618304731,0.0187207488299532,0.0,0.0,0.0,0.0,True,False,True,1.1305555555555555,0.0,0,0.0,False,0.0
670,LinkedIn,2023-04-07 11:12:00,2023-04-01,Friday,11,ThankYou,Photo,3,3,True,ShareStory,CampaignLaunch,Emotional,75,False,Summer of Safety,False,0.0,1665,1163,100,33,35,13,47,0.0,0.1698,51,496,0.0,0.0,0.0,0.0,181,155.63198624247636,0.040412725709372314,0.043852106620808254,0.0,0.0,0.0,0.0,False,True,False,5.8493055555555555,33.0,0,0.0,False,0.0
467,LinkedIn,2023-04-08 15:42:00,2023-04-01,Saturday,15,ImpactStory,Photo,3,0,False,,Reintegration,Urgent,106,True,,False,0.0,1320,1010,38,22,19,6,12,0.0,0.0716,21,463,0.0,0.0,0.0,0.0,85,84.15841584158416,0.011881188118811881,0.020792079207920793,33.333333333333336,825.9633333333333,9813.425742574258,0.0,False,False,True,1.1875,-33.0,4,9911.56,True,9911.56
342,LinkedIn,2023-05-06 14:24:00,2023-05-01,Saturday,14,ImpactStory,Carousel,2,0,False,,Health,Emotional,121,True,Summer of Safety,False,0.0,3021,2265,95,25,63,21,40,0.0,0.0769,66,463,0.0,0.0,0.0,0.0,204,90.06622516556291,0.017660044150110375,0.02913907284768212,32.5,4171.44575,73667.91611479029,0.0,False,True,True,27.945833333333333,0.0,13,166857.83,True,166857.83
28,LinkedIn,2023-06-06 21:10:00,2023-06-01,Tuesday,21,ThankYou,Photo,3,1,False,,Education,Hopeful,126,False,,False,0.0,1322,772,23,12,4,3,9,0.0,0.0553,7,360,0.0,0.0,0.0,0.0,42,54.40414507772021,0.011658031088082901,0.009067357512953367,0.0,0.0,0.0,0.0,False,False,False,31.281944444444445,-103.0,0,0.0,False,0.0
149,LinkedIn,2023-06-10 02:57:00,2023-06-01,Saturday,2,ThankYou,Text,3,0,True,SignUp,SafehouseLife,Emotional,114,False,,True,474.01,666,483,13,4,4,1,19,0.0,0.039,7,463,0.0,0.0,0.0,0.0,22,45.54865424430642,0.039337474120082816,0.014492753623188406,0.0,0.0,0.0,711.7267267267267,False,False,True,3.240972222222222,103.0,0,0.0,False,0.0
634,LinkedIn,2023-07-22 18:19:00,2023-07-01,Saturday,18,EventPromotion,Photo,3,0,True,DonateNow,Health,Informative,137,False,Back to School,False,0.0,665,425,25,2,5,2,24,0.0,0.0613,6,496,0.0,0.0,0.0,0.0,34,80.0,0.05647058823529412,0.01411764705882353,0.0,0.0,0.0,0.0,False,True,True,42.640277777777776,33.0,0,0.0,False,0.0
119,LinkedIn,2023-07-26 05:38:00,2023-07-01,Wednesday,5,EducationalContent,Text,3,0,False,,CampaignLaunch,Urgent,165,False,,False,0.0,295,193,3,1,1,0,3,0.0,0.0262,0,463,0.0,0.0,0.0,0.0,5,25.906735751295336,0.015544041450777202,0.0,0.0,0.0,0.0,0.0,False,False,False,3.4715277777777778,-33.0,0,0.0,False,0.0
607,LinkedIn,2023-09-07 10:12:00,2023-09-01,Thursday,10,EventPromotion,Text,2,0,True,ShareStory,DonorImpact,Grateful,135,False,,False,0.0,261,180,16,2,2,1,9,0.0,0.1237,3,496,0.0,0.0,0.0,0.0,21,116.66666666666667,0.05,0.016666666666666666,0.0,0.0,0.0,0.0,False,False,False,43.19027777777778,33.0,0,0.0,False,0.0
440,LinkedIn,2023-09-14 15:29:00,2023-09-01,Thursday,15,ThankYou,Text,0,2,True,LearnMore,Education,Hopeful,89,False,,False,0.0,804,475,34,6,6,3,18,0.0,0.0861,8,463,0.0,0.0,0.0,0.0,49,103.15789473684211,0.037894736842105266,0.016842105263157894,0.0,0.0,0.0,0.0,False,False,False,7.220138888888889,-33.0,0,0.0,False,0.0
739,LinkedIn,2023-10-06 01:23:00,2023-10-01,Friday,1,EventPromotion,Photo,3,0,False,,CampaignLaunch,Hopeful,136,False,,False,0.0,248,181,3,0,0,0,2,0.0,0.0259,1,496,0.0,0.0,0.0,0.0,3,16.574585635359117,0.011049723756906077,0.0055248618784530384,0.0,0.0,0.0,0.0,False,False,False,21.4125,33.0,0,0.0,False,0.0
22,LinkedIn,2023-10-26 04:32:00,2023-10-01,Thursday,4,ThankYou,Photo,3,1,False,,Reintegration,Urgent,123,False,,False,0.0,337,219,5,1,1,0,3,0.0,0.0301,1,360,0.0,0.0,0.0,0.0,7,31.963470319634702,0.0136986301369863,0.0045662100456621,0.0,0.0,0.0,0.0,False,False,False,20.13125,-136.0,0,0.0,False,0.0
500,LinkedIn,2023-11-10 08:40:00,2023-11-01,Friday,8,ThankYou,Video,3,0,True,LearnMore,DonorImpact,Grateful,118,False,Year-End Hope,False,0.0,3819,2655,224,136,59,30,119,4952.0,0.1479,160,496,0.0,0.0,0.0,0.0,449,169.11487758945387,0.044821092278719395,0.060263653483992465,0.8403361344537815,82.78882352941177,3710.6854990583806,0.0,True,True,False,15.172222222222222,136.0,1,9851.87,True,9851.87
408,LinkedIn,2023-11-12 22:59:00,2023-11-01,Sunday,22,ImpactStory,Text,2,2,True,DonateNow,SafehouseLife,Celebratory,120,True,Year-End Hope,False,0.0,551,361,32,8,11,2,16,0.0,0.1041,15,463,0.0,0.0,0.0,0.0,53,146.81440443213296,0.0443213296398892,0.04155124653739612,31.25,3264.64875,144693.5734072022,0.0,False,True,True,2.5965277777777778,-33.0,5,52234.38,True,52234.38
336,LinkedIn,2023-11-25 03:44:00,2023-11-01,Saturday,3,EventPromotion,Photo,3,0,True,ShareStory,AwarenessRaising,Emotional,137,False,GivingTuesday,False,0.0,91,66,1,0,0,0,3,0.0,0.0389,1,463,0.0,0.0,0.0,0.0,1,15.151515151515152,0.045454545454545456,0.015151515151515152,0.0,0.0,0.0,0.0,False,True,True,12.197916666666666,0.0,0,0.0,False,0.0
576,LinkedIn,2023-11-29 01:18:00,2023-11-01,Wednesday,1,EducationalContent,Text,3,3,False,,Education,Hopeful,150,False,,False,0.0,510,345,5,2,1,0,6,0.0,0.0268,2,496,0.0,0.0,0.0,0.0,8,23.18840579710145,0.017391304347826087,0.005797101449275362,0.0,0.0,0.0,0.0,False,False,False,3.8986111111111112,33.0,0,0.0,False,0.0
619,LinkedIn,2023-12-20 23:37:00,2023-12-01,Wednesday,23,ThankYou,Text,3,0,False,,Gratitude,Urgent,109,False,Year-End Hope,True,4611.47,4383,2677,133,30,29,14,51,0.0,0.0625,49,496,0.0,0.0,0.0,0.0,206,76.951811729548,0.01905117669032499,0.018304071722076952,1.9607843137254901,262.15647058823527,4994.389241688457,1052.1263974446726,False,True,False,21.929861111111112,0.0,1,13369.98,True,13369.98
699,LinkedIn,2023-12-24 06:41:00,2023-12-01,Sunday,6,EducationalContent,Photo,3,0,True,ShareStory,SafehouseLife,Grateful,171,False,,False,0.0,2443,1408,69,22,8,5,73,0.0,0.0501,31,496,0.0,0.0,0.0,0.0,104,73.86363636363636,0.05184659090909091,0.022017045454545456,0.0,0.0,0.0,0.0,False,False,True,3.2944444444444443,0.0,0,0.0,False,0.0
304,LinkedIn,2023-12-25 09:08:00,2023-12-01,Monday,9,ImpactStory,Text,3,0,False,,Education,Informative,122,True,Year-End Hope,False,0.0,6267,3696,198,29,74,32,68,0.0,0.0762,60,463,0.0,0.0,0.0,0.0,333,90.09740259740259,0.0183982683982684,0.016233766233766232,25.0,3001.568088235294,55223.655303030304,0.0,False,True,False,1.1020833333333333,-33.0,17,204106.63,True,204106.63
630,LinkedIn,2024-01-19 01:59:00,2024-01-01,Friday,1,ImpactStory,Photo,3,1,False,,Education,Emotional,155,True,,False,0.0,946,599,12,3,5,1,8,0.0,0.0322,4,496,0.0,0.0,0.0,0.0,21,35.058430717863104,0.01335559265442404,0.00667779632721202,0.0,0.0,0.0,0.0,False,False,False,24.702083333333334,33.0,0,0.0,False,0.0
254,LinkedIn,2024-01-23 04:26:00,2024-01-01,Tuesday,4,EventPromotion,Text,1,1,True,LearnMore,SafehouseLife,Informative,127,False,,True,2039.6,942,711,16,3,1,1,32,0.0,0.0242,7,463,0.0,0.0,0.0,0.0,21,29.535864978902953,0.0450070323488045,0.009845288326300985,0.0,0.0,0.0,2165.180467091295,False,False,False,4.102083333333334,-33.0,0,0.0,False,0.0
799,LinkedIn,2024-04-04 11:33:00,2024-04-01,Thursday,11,ImpactStory,Text,2,0,False,,Education,Grateful,158,False,Summer of Safety,False,0.0,2883,1664,85,40,22,12,21,0.0,0.0908,31,496,0.0,0.0,0.0,0.0,159,95.55288461538461,0.012620192307692308,0.018629807692307692,14.285714285714286,1101.9342857142856,13906.622596153846,0.0,False,True,False,72.29652777777778,33.0,3,23140.62,True,23140.62
191,LinkedIn,2024-05-12 10:53:00,2024-05-01,Sunday,10,Campaign,Text,3,2,True,LearnMore,Reintegration,Urgent,141,False,Summer of Safety,False,0.0,3480,2230,259,47,81,34,92,0.0,0.1775,125,463,0.0,0.0,0.0,0.0,421,188.78923766816143,0.04125560538116592,0.05605381165919283,15.217391304347826,2122.3525,87558.93721973094,0.0,False,True,True,37.97222222222222,-33.0,14,195256.43,True,195256.43
392,LinkedIn,2024-06-01 09:27:00,2024-06-01,Saturday,9,ThankYou,Carousel,1,1,True,SignUp,Education,Hopeful,89,False,Back to School,False,0.0,2687,1664,109,53,35,29,62,0.0,0.1306,61,463,0.0,0.0,0.0,0.0,226,135.81730769230768,0.037259615384615384,0.03665865384615385,1.6129032258064515,207.0266129032258,7713.731971153846,0.0,False,True,True,19.940277777777776,0.0,1,12835.65,True,12835.65
196,LinkedIn,2024-06-02 09:18:00,2024-06-01,Sunday,9,EducationalContent,Text,3,0,True,SignUp,Gratitude,Urgent,144,False,,True,2645.74,9154,5841,615,198,312,113,310,0.0,0.2033,390,463,0.0,0.0,0.0,0.0,1238,211.95000856017805,0.05307310392056155,0.0667693888032871,1.935483870967742,146.34887096774193,7767.18883752782,289.0255625955866,False,False,True,0.99375,0.0,6,45368.15,True,45368.15
438,LinkedIn,2024-07-01 12:38:00,2024-07-01,Monday,12,ImpactStory,Photo,2,1,True,LearnMore,AwarenessRaising,Informative,122,True,Back to School,False,0.0,1105,680,37,10,20,4,33,0.0,0.0885,26,463,0.0,0.0,0.0,0.0,71,104.41176470588235,0.04852941176470588,0.03823529411764706,18.181818181818183,1012.3675757575757,49129.60294117647,0.0,False,True,False,29.13888888888889,0.0,6,33408.13,True,33408.13
260,LinkedIn,2024-07-15 14:35:00,2024-07-01,Monday,14,ThankYou,Text,2,1,True,SignUp,DonorImpact,Grateful,116,False,Back to School,False,0.0,1523,1134,33,21,8,4,47,0.0,0.0561,15,463,0.0,0.0,0.0,0.0,66,58.2010582010582,0.04144620811287478,0.013227513227513227,0.0,0.0,0.0,0.0,False,True,False,14.08125,0.0,0,0.0,False,0.0
478,LinkedIn,2024-07-21 15:44:00,2024-07-01,Sunday,15,EventPromotion,Photo,2,1,True,LearnMore,DonorImpact,Urgent,130,False,,False,0.0,388,248,13,6,6,1,12,0.0,0.0947,10,463,0.0,0.0,0.0,0.0,26,104.83870967741936,0.04838709677419355,0.04032258064516129,0.0,0.0,0.0,0.0,False,False,True,6.047916666666667,0.0,0,0.0,False,0.0
62,LinkedIn,2024-07-23 11:29:00,2024-07-01,Tuesday,11,EducationalContent,Photo,3,0,False,,CampaignLaunch,Hopeful,159,False,,True,1452.73,4271,3069,284,47,53,27,43,0.0,0.1092,62,457,0.0,0.0,0.0,0.0,411,133.91984359726294,0.01401107852720756,0.020202020202020204,0.0,0.0,0.0,340.13814095059706,False,False,False,1.8229166666666667,-6.0,0,0.0,False,0.0
712,LinkedIn,2024-07-26 18:54:00,2024-07-01,Friday,18,EducationalContent,Text,3,1,True,LearnMore,Gratitude,Celebratory,144,False,,False,0.0,935,616,61,13,7,4,25,0.0,0.0956,13,496,0.0,0.0,0.0,0.0,85,137.98701298701297,0.040584415584415584,0.021103896103896104,0.0,0.0,0.0,0.0,False,False,False,3.3090277777777777,39.0,0,0.0,False,0.0
715,LinkedIn,2024-08-17 15:56:00,2024-08-01,Saturday,15,ThankYou,Text,1,0,True,DonateNow,DonorImpact,Grateful,80,False,,True,3982.16,6339,4139,148,59,48,21,208,0.0,0.0663,113,496,0.0,0.0,0.0,0.0,276,66.68277361681565,0.050253684464846585,0.027301280502536846,0.0,0.0,0.0,628.2000315507178,False,False,True,21.87638888888889,0.0,0,0.0,False,0.0
350,LinkedIn,2024-08-23 16:23:00,2024-08-01,Friday,16,EventPromotion,Video,3,1,False,,CampaignLaunch,Informative,140,False,,False,0.0,3773,2363,78,32,11,10,24,2498.0,0.0408,18,463,0.0,0.0,0.0,0.0,131,55.43800253914515,0.010156580617858655,0.00761743546339399,0.0,0.0,0.0,0.0,True,False,False,6.01875,-33.0,0,0.0,False,0.0
693,LinkedIn,2024-08-25 09:22:00,2024-08-01,Sunday,9,EventPromotion,Text,3,0,True,LearnMore,AwarenessRaising,Emotional,127,False,,True,3236.81,4742,3420,385,213,152,44,135,0.0,0.1982,244,496,0.0,0.0,0.0,0.0,794,232.16374269005848,0.039473684210526314,0.07134502923976609,1.4814814814814814,146.12029629629632,5767.9064327485385,682.5832981864193,False,False,True,1.707638888888889,33.0,2,19726.24,True,19726.24
564,LinkedIn,2024-09-15 07:34:00,2024-09-01,Sunday,7,Campaign,Carousel,0,1,True,DonateNow,CampaignLaunch,Informative,127,False,,False,0.0,557,373,13,7,3,3,15,0.0,0.0735,8,496,0.0,0.0,0.0,0.0,26,69.70509383378015,0.040214477211796246,0.021447721179624665,0.0,0.0,0.0,0.0,False,False,True,20.925,0.0,0,0.0,False,0.0
684,LinkedIn,2024-09-24 12:05:00,2024-09-01,Tuesday,12,Campaign,Video,3,1,True,ShareStory,Gratitude,Emotional,171,False,,False,0.0,2205,1562,229,106,83,26,83,2515.0,0.2457,164,496,0.0,0.0,0.0,0.0,444,284.2509603072983,0.05313700384122919,0.10499359795134443,10.843373493975903,854.6597590361445,45414.05889884763,0.0,True,False,False,9.188194444444445,0.0,9,70936.76,True,70936.76
787,LinkedIn,2024-10-06 12:54:00,2024-10-01,Sunday,12,EventPromotion,Text,0,1,False,,Reintegration,Informative,131,False,,False,0.0,1565,1119,56,13,13,6,17,0.0,0.0645,18,496,0.0,0.0,0.0,0.0,88,78.64164432529044,0.01519213583556747,0.0160857908847185,0.0,0.0,0.0,0.0,False,False,True,12.034027777777778,0.0,0,0.0,False,0.0
48,LinkedIn,2024-10-08 02:02:00,2024-10-01,Tuesday,2,Campaign,Video,2,0,True,DonateNow,Gratitude,Emotional,174,False,,False,0.0,314,238,8,1,2,0,11,213.0,0.0379,3,457,0.0,0.0,0.0,0.0,11,46.21848739495798,0.046218487394957986,0.012605042016806723,0.0,0.0,0.0,0.0,True,False,False,1.5472222222222223,-39.0,0,0.0,False,0.0
424,LinkedIn,2024-11-04 12:43:00,2024-11-01,Monday,12,ThankYou,Photo,3,0,False,,Reintegration,Celebratory,124,False,Year-End Hope,False,0.0,3123,2274,315,156,89,37,37,0.0,0.2035,144,463,0.0,0.0,0.0,0.0,597,262.532981530343,0.016270888302550572,0.0633245382585752,8.108108108108109,728.7064864864865,11856.7018469657,0.0,False,True,False,27.445138888888888,6.0,3,26962.14,True,26962.14
783,LinkedIn,2024-11-07 08:43:00,2024-11-01,Thursday,8,Campaign,Text,3,0,True,SignUp,SafehouseLife,Hopeful,146,False,GivingTuesday,True,1163.96,4311,2618,228,73,62,24,116,0.0,0.1296,138,496,0.0,0.0,0.0,0.0,387,147.8227654698243,0.04430863254392666,0.052711993888464474,9.482758620689655,1222.1314655172414,54150.97402597403,269.9976803525864,False,True,False,2.8333333333333335,33.0,11,141767.25,True,141767.25
626,LinkedIn,2024-11-11 23:59:00,2024-11-01,Monday,23,ImpactStory,Carousel,2,1,False,,AwarenessRaising,Informative,147,True,,False,0.0,1692,1106,22,13,12,4,21,0.0,0.035,15,496,0.0,0.0,0.0,0.0,51,46.1121157323689,0.0189873417721519,0.013562386980108499,4.761904761904762,305.4157142857143,5799.032549728752,0.0,False,False,False,4.636111111111111,0.0,1,6413.73,True,6413.73
652,LinkedIn,2024-11-13 10:07:00,2024-11-01,Wednesday,10,ImpactStory,Photo,3,0,False,,DonorImpact,Emotional,137,True,GivingTuesday,False,0.0,7512,5521,620,169,365,76,98,0.0,0.1737,407,496,0.0,0.0,0.0,0.0,1230,222.7857272233291,0.017750407534866872,0.0737185292519471,86.73469387755102,5671.7155102040815,100675.26172794783,0.0,False,True,False,1.4222222222222223,0.0,85,555828.12,True,555828.12
132,LinkedIn,2024-12-07 08:31:00,2024-12-01,Saturday,8,FundraisingAppeal,Text,3,0,True,ShareStory,DonorImpact,Hopeful,156,False,Year-End Hope,False,0.0,2281,1364,131,28,26,16,50,0.0,0.1543,70,463,0.0,0.0,0.0,0.0,201,147.36070381231673,0.036656891495601175,0.051319648093841645,12.0,634.1598,23246.326979472142,0.0,False,True,True,23.933333333333334,-33.0,6,31707.99,True,31707.99
781,LinkedIn,2024-12-20 19:11:00,2024-12-01,Friday,19,Campaign,Text,1,0,True,LearnMore,SafehouseLife,Celebratory,146,False,,False,0.0,949,675,94,22,10,7,31,0.0,0.1394,32,496,0.0,0.0,0.0,0.0,133,197.03703703703704,0.045925925925925926,0.047407407407407405,3.225806451612903,212.3683870967742,9753.214814814815,0.0,False,False,False,13.444444444444445,33.0,1,6583.42,True,6583.42
713,LinkedIn,2025-01-17 09:44:00,2025-01-01,Friday,9,Campaign,Text,0,0,True,LearnMore,Gratitude,Grateful,178,False,,False,0.0,1963,1376,139,36,19,13,45,0.0,0.1056,26,496,0.0,0.0,0.0,0.0,207,150.4360465116279,0.032703488372093026,0.0188953488372093,4.444444444444445,402.2704444444444,13155.646802325582,0.0,False,False,False,27.60625,0.0,2,18102.17,True,18102.17
492,LinkedIn,2025-01-21 06:48:00,2025-01-01,Tuesday,6,Campaign,Photo,3,1,True,ShareStory,Reintegration,Emotional,180,False,,False,0.0,2159,1400,53,24,26,8,68,0.0,0.0681,22,463,0.0,0.0,0.0,0.0,111,79.28571428571429,0.04857142857142857,0.015714285714285715,4.411764705882353,615.7513235294117,29907.92142857143,0.0,False,False,False,3.8777777777777778,-33.0,3,41871.09,True,41871.09
356,LinkedIn,2025-01-22 18:07:00,2025-01-01,Wednesday,18,ThankYou,Carousel,3,1,False,,Education,Informative,115,False,,False,0.0,980,692,22,5,4,2,12,0.0,0.0363,9,463,0.0,0.0,0.0,0.0,33,47.6878612716763,0.017341040462427744,0.01300578034682081,0.0,0.0,0.0,0.0,False,False,False,1.4715277777777778,0.0,0,0.0,False,0.0
