safehouse_id,month_start,month_end,active_residents,avg_education_progress,avg_health_score,process_recording_count,home_visitation_count,incident_count,safehouse_code,safehouse_name,region,city,status,open_date,capacity_girls,capacity_staff,allocated_amount_month,allocation_count_month,allocation_program_diversity_month,allocated_amount_education_month,allocated_amount_maintenance_month,allocated_amount_operations_month,allocated_amount_outreach_month,allocated_amount_transport_month,allocated_amount_wellbeing_month,safehouse_age_months,capacity_utilization_ratio,capacity_gap,active_residents_lag1,avg_education_progress_lag1,avg_health_score_lag1,process_recording_count_lag1,home_visitation_count_lag1,incident_count_lag1,allocated_amount_month_lag1,allocation_count_month_lag1,allocation_program_diversity_month_lag1,capacity_utilization_ratio_lag1,allocated_amount_education_month_lag1,allocated_amount_maintenance_month_lag1,allocated_amount_operations_month_lag1,allocated_amount_outreach_month_lag1,allocated_amount_transport_month_lag1,allocated_amount_wellbeing_month_lag1,active_residents_lag2,avg_education_progress_lag2,avg_health_score_lag2,process_recording_count_lag2,home_visitation_count_lag2,incident_count_lag2,allocated_amount_month_lag2,allocation_count_month_lag2,allocation_program_diversity_month_lag2,capacity_utilization_ratio_lag2,allocated_amount_education_month_lag2,allocated_amount_maintenance_month_lag2,allocated_amount_operations_month_lag2,allocated_amount_outreach_month_lag2,allocated_amount_transport_month_lag2,allocated_amount_wellbeing_month_lag2,active_residents_lag3,avg_education_progress_lag3,avg_health_score_lag3,process_recording_count_lag3,home_visitation_count_lag3,incident_count_lag3,allocated_amount_month_lag3,allocation_count_month_lag3,allocation_program_diversity_month_lag3,capacity_utilization_ratio_lag3,allocated_amount_education_month_lag3,allocated_amount_maintenance_month_lag3,allocated_amount_operations_month_lag3,allocated_amount_outreach_month_lag3,allocated_amount_transport_month_lag3,allocated_amount_wellbeing_month_lag3,active_residents_rolling_mean_3,process_recording_count_rolling_mean_3,home_visitation_count_rolling_mean_3,incident_count_rolling_mean_3,allocated_amount_month_rolling_mean_3,capacity_utilization_ratio_rolling_mean_3,active_residents_rolling_mean_6,process_recording_count_rolling_mean_6,home_visitation_count_rolling_mean_6,incident_count_rolling_mean_6,allocated_amount_month_rolling_mean_6,capacity_utilization_ratio_rolling_mean_6,next_active_residents,next_process_recording_count,next_home_visitation_count,next_incident_count,next_capacity_utilization_ratio,future_window_complete_1m,label_capacity_pressure_next_month,label_next_active_residents
4,2025-01-01,2025-01-31,8,65.9,3.29,16,11,0,SH04,Lighthouse Safehouse 4,Visayas,Iloilo City,Active,2022-05-16,12,4,2142.42,3.0,2.0,1061.85,0.0,0.0,0.0,1080.57,0.0,32,0.6666666666666666,4,8.0,88.1,3.17,17.0,3.0,0.0,824.61,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,824.61,0.0,8.0,71.2,3.05,10.0,5.0,0.0,4325.3,8.0,4.0,0.6666666666666666,2310.39,0.0,1084.98,0.0,329.29,600.64,8.0,70.4,3.08,12.0,3.0,2.0,1014.86,3.0,3.0,0.6666666666666666,0.0,0.0,0.0,853.82,150.0,11.04,8.0,13.0,3.6666666666666665,0.6666666666666666,2054.923333333333,0.6666666666666666,8.0,16.666666666666668,3.8333333333333335,1.0,1279.715,0.6666666666666666,8.0,15.0,3.0,0.0,0.6666666666666666,True,False,8.0
2,2025-01-01,2025-01-31,8,99.1,3.42,10,2,0,SH02,Lighthouse Safehouse 2,Visayas,Cebu City,Active,2022-02-15,10,5,710.26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,710.26,35,0.8,2,8.0,97.3,3.46,6.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0,3.47,5.0,2.0,0.0,825.07,1.0,1.0,0.8,0.0,825.07,0.0,0.0,0.0,0.0,8.0,88.07,3.4,9.0,5.0,1.0,1104.0,3.0,2.0,0.8,0.0,11.04,0.0,0.0,0.0,1092.96,8.0,6.666666666666667,2.6666666666666665,0.3333333333333333,643.0233333333334,0.8,8.0,7.666666666666667,4.0,0.6666666666666666,369.31166666666667,0.8,8.0,6.0,3.0,0.0,0.8,True,False,8.0
3,2025-01-01,2025-01-31,7,86.0,3.23,7,6,0,SH03,Lighthouse Safehouse 3,Mindanao,Davao City,Active,2022-04-01,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.7777777777777778,2,7.0,79.0,3.25,9.0,8.0,0.0,8004.820000000001,4.0,4.0,0.7777777777777778,1051.92,6481.54,0.0,0.0,452.59,18.77,7.0,74.2,3.19,7.0,7.0,1.0,3019.32,4.0,3.0,0.7777777777777778,1179.47,0.0,304.75,0.0,0.0,1535.1,7.0,83.07,3.51,19.0,12.0,0.0,3080.59,6.0,5.0,0.7777777777777778,853.82,0.0,650.1,329.79,168.29,1078.59,7.0,11.666666666666666,9.0,0.3333333333333333,4701.576666666668,0.7777777777777778,7.0,11.666666666666666,8.166666666666666,0.8333333333333334,3439.0400000000004,0.7777777777777778,7.0,7.0,3.0,1.0,0.7777777777777778,True,False,7.0
5,2025-02-01,2025-02-28,6,96.5,3.3,12,6,0,SH05,Lighthouse Safehouse 5,Luzon,Baguio City,Active,2022-06-30,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.5454545454545454,5,6.0,95.9,3.24,12.0,5.0,0.0,2245.29,2.0,2.0,0.5454545454545454,813.27,0.0,0.0,1432.02,0.0,0.0,6.0,74.9,3.16,7.0,4.0,0.0,1341.3,4.0,3.0,0.5454545454545454,0.0,5.85,18.77,0.0,0.0,1316.6799999999998,6.0,90.7,3.17,4.0,3.0,0.0,537.1999999999999,2.0,1.0,0.5454545454545454,0.0,0.0,0.0,537.1999999999999,0.0,0.0,6.0,7.666666666666667,4.0,0.0,1374.5966666666666,0.5454545454545454,6.0,10.0,4.666666666666667,0.5,1188.3216666666665,0.5454545454545454,6.0,12.0,4.0,0.0,0.5454545454545454,True,False,6.0
1,2025-02-01,2025-02-28,10,89.9,3.28,14,6,1,SH01,Lighthouse Safehouse 1,Luzon,Quezon City,Active,2022-01-01,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1.25,-2,10.0,79.03,3.13,19.0,11.0,0.0,5.98,1.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,5.98,10.0,77.2,3.18,12.0,6.0,1.0,1616.13,3.0,2.0,1.25,0.0,0.0,0.0,0.0,1607.1799999999998,8.95,10.0,69.25,3.16,8.0,10.0,1.0,314.15,1.0,1.0,1.25,0.0,0.0,0.0,314.15,0.0,0.0,10.0,13.0,9.0,0.6666666666666666,645.42,1.25,10.0,14.333333333333334,8.333333333333334,0.3333333333333333,1139.6666666666667,1.25,10.0,20.0,8.0,1.0,1.25,True,True,10.0
2,2025-02-01,2025-02-28,8,100.0,3.17,6,3,0,SH02,Lighthouse Safehouse 2,Visayas,Cebu City,Active,2022-02-15,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.8,2,8.0,99.1,3.42,10.0,2.0,0.0,710.26,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,710.26,8.0,97.3,3.46,6.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0,3.47,5.0,2.0,0.0,825.07,1.0,1.0,0.8,0.0,825.07,0.0,0.0,0.0,0.0,8.0,7.0,1.6666666666666667,0.0,511.7766666666666,0.8,8.0,7.666666666666667,3.5,0.6666666666666666,439.8883333333333,0.8,8.0,6.0,1.0,0.0,0.8,True,False,8.0
3,2025-02-01,2025-02-28,7,95.95,3.29,7,3,1,SH03,Lighthouse Safehouse 3,Mindanao,Davao City,Active,2022-04-01,9,4,1055.39,3.0,2.0,0.0,0.0,659.44,0.0,0.0,395.95,34,0.7777777777777778,2,7.0,86.0,3.23,7.0,6.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,7.0,79.0,3.25,9.0,8.0,0.0,8004.820000000001,4.0,4.0,0.7777777777777778,1051.92,6481.54,0.0,0.0,452.59,18.77,7.0,74.2,3.19,7.0,7.0,1.0,3019.32,4.0,3.0,0.7777777777777778,1179.47,0.0,304.75,0.0,0.0,1535.1,7.0,7.666666666666667,7.0,0.3333333333333333,3674.7133333333354,0.7777777777777778,7.0,11.5,8.0,0.6666666666666666,3439.0400000000004,0.7777777777777778,7.0,3.0,4.0,0.0,0.7777777777777778,True,False,7.0
7,2025-02-01,2025-02-28,8,63.3,2.89,12,9,0,SH07,Lighthouse Safehouse 7,Visayas,Bacolod,Active,2022-09-28,12,4,997.79,2.0,2.0,0.0,0.0,0.0,180.99,0.0,816.8,29,0.6666666666666666,4,8.0,50.75,2.88,13.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,2.88,10.0,3.0,0.0,801.17,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,801.17,8.0,,,6.0,2.0,0.0,903.39,1.0,1.0,0.6666666666666666,903.39,0.0,0.0,0.0,0.0,0.0,8.0,9.666666666666666,2.6666666666666665,0.0,568.1866666666666,0.6666666666666666,8.0,7.0,2.1666666666666665,0.0,1159.2033333333331,0.6666666666666666,8.0,17.0,5.0,1.0,0.6666666666666666,True,False,8.0
8,2025-02-01,2025-02-28,6,74.45,3.24,6,5,0,SH08,Lighthouse Safehouse 8,Visayas,Tacloban,Active,2022-11-12,9,7,816.8,1.0,1.0,0.0,0.0,0.0,816.8,0.0,0.0,27,0.6666666666666666,3,6.0,71.3,3.13,8.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54.6,3.15,4.0,7.0,0.0,2428.1400000000003,4.0,3.0,0.6666666666666666,0.0,0.0,292.62,1051.92,0.0,1083.6,6.0,46.3,3.13,11.0,2.0,0.0,622.51,1.0,1.0,0.6666666666666666,0.0,622.51,0.0,0.0,0.0,0.0,6.0,7.666666666666667,4.0,0.0,1016.8833333333336,0.6666666666666666,6.0,6.833333333333333,4.333333333333333,0.0,1140.503333333333,0.6666666666666666,6.0,5.0,4.0,0.0,0.6666666666666666,True,False,6.0
6,2025-02-01,2025-02-28,5,76.47,3.19,9,3,0,SH06,Lighthouse Safehouse 6,Mindanao,Cagayan de Oro,Active,2022-08-14,8,5,529.53,1.0,1.0,529.53,0.0,0.0,0.0,0.0,0.0,30,0.625,3,5.0,74.45,3.31,6.0,5.0,0.0,446.27,2.0,2.0,0.625,0.0,413.32,32.95,0.0,0.0,0.0,5.0,59.75,3.17,4.0,3.0,0.0,584.53,2.0,1.0,0.625,0.0,0.0,584.53,0.0,0.0,0.0,5.0,70.3,3.22,3.0,6.0,0.0,825.07,1.0,1.0,0.625,825.07,0.0,0.0,0.0,0.0,0.0,5.0,4.333333333333333,4.666666666666667,0.0,618.6233333333333,0.625,5.0,6.0,4.0,0.0,680.8083333333333,0.625,5.0,9.0,2.0,0.0,0.625,True,False,5.0
4,2025-02-01,2025-02-28,8,68.5,3.33,15,3,0,SH04,Lighthouse Safehouse 4,Visayas,Iloilo City,Active,2022-05-16,12,4,430.99,3.0,2.0,0.0,0.0,305.99,0.0,0.0,125.0,33,0.6666666666666666,4,8.0,65.9,3.29,16.0,11.0,0.0,2142.42,3.0,2.0,0.6666666666666666,1061.85,0.0,0.0,0.0,1080.57,0.0,8.0,88.1,3.17,17.0,3.0,0.0,824.61,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,824.61,0.0,8.0,71.2,3.05,10.0,5.0,0.0,4325.3,8.0,4.0,0.6666666666666666,2310.39,0.0,1084.98,0.0,329.29,600.64,8.0,14.333333333333334,6.333333333333333,0.0,2430.776666666666,0.6666666666666666,8.0,16.5,5.0,0.8333333333333334,1588.985,0.6666666666666666,8.0,18.0,4.0,1.0,0.6666666666666666,True,False,8.0
9,2025-02-01,2025-02-28,2,,,3,1,0,SH09,Lighthouse Safehouse 9,Mindanao,General Santos,Active,2022-12-27,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.3333333333333333,4,2.0,,,5.0,1.0,1.0,453.66,1.0,1.0,0.3333333333333333,0.0,0.0,453.66,0.0,0.0,0.0,2.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.63,2.0,4.0,1.0,2215.42,4.0,3.0,0.3333333333333333,1362.71,0.0,657.71,0.0,195.0,0.0,2.0,3.6666666666666665,1.6666666666666667,0.6666666666666666,889.6933333333333,0.3333333333333333,2.0,3.6666666666666665,1.8333333333333333,0.3333333333333333,594.0133333333333,0.3333333333333333,2.0,4.0,1.0,0.0,0.3333333333333333,True,False,2.0
8,2025-03-01,2025-03-31,6,74.27,3.22,5,4,0,SH08,Lighthouse Safehouse 8,Visayas,Tacloban,Active,2022-11-12,9,7,3004.5400000000004,3.0,3.0,2439.57,151.15,413.82,0.0,0.0,0.0,28,0.6666666666666666,3,6.0,74.45,3.24,6.0,5.0,0.0,816.8,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,816.8,0.0,0.0,6.0,71.3,3.13,8.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54.6,3.15,4.0,7.0,0.0,2428.1400000000003,4.0,3.0,0.6666666666666666,0.0,0.0,292.62,1051.92,0.0,1083.6,6.0,6.0,5.0,0.0,1081.6466666666668,0.6666666666666666,6.0,7.0,4.166666666666667,0.0,1079.8866666666668,0.6666666666666666,6.0,7.0,3.0,0.0,0.6666666666666666,True,False,6.0
6,2025-03-01,2025-03-31,5,79.5,3.16,9,2,0,SH06,Lighthouse Safehouse 6,Mindanao,Cagayan de Oro,Active,2022-08-14,8,5,971.69,1.0,1.0,0.0,0.0,971.69,0.0,0.0,0.0,31,0.625,3,5.0,76.47,3.19,9.0,3.0,0.0,529.53,1.0,1.0,0.625,529.53,0.0,0.0,0.0,0.0,0.0,5.0,74.45,3.31,6.0,5.0,0.0,446.27,2.0,2.0,0.625,0.0,413.32,32.95,0.0,0.0,0.0,5.0,59.75,3.17,4.0,3.0,0.0,584.53,2.0,1.0,0.625,0.0,0.0,584.53,0.0,0.0,0.0,5.0,6.333333333333333,3.6666666666666665,0.0,520.1099999999998,0.625,5.0,5.666666666666667,4.166666666666667,0.0,765.66,0.625,5.0,7.0,6.0,0.0,0.625,True,False,5.0
1,2025-03-01,2025-03-31,10,80.18,3.24,20,8,1,SH01,Lighthouse Safehouse 1,Luzon,Quezon City,Active,2022-01-01,8,4,2669.77,3.0,3.0,0.0,671.26,1534.69,0.0,463.82,0.0,38,1.25,-2,10.0,89.9,3.28,14.0,6.0,1.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,79.03,3.13,19.0,11.0,0.0,5.98,1.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,5.98,10.0,77.2,3.18,12.0,6.0,1.0,1616.13,3.0,2.0,1.25,0.0,0.0,0.0,0.0,1607.1799999999998,8.95,10.0,15.0,7.666666666666667,0.6666666666666666,540.7033333333333,1.25,10.0,13.666666666666666,8.0,0.5,1139.0616666666667,1.25,10.0,23.0,6.0,3.0,1.25,True,True,10.0
4,2025-03-01,2025-03-31,8,94.8,3.31,18,4,1,SH04,Lighthouse Safehouse 4,Visayas,Iloilo City,Active,2022-05-16,12,4,164.97,3.0,2.0,0.0,0.0,151.15,13.82,0.0,0.0,34,0.6666666666666666,4,8.0,68.5,3.33,15.0,3.0,0.0,430.99,3.0,2.0,0.6666666666666666,0.0,0.0,305.99,0.0,0.0,125.0,8.0,65.9,3.29,16.0,11.0,0.0,2142.42,3.0,2.0,0.6666666666666666,1061.85,0.0,0.0,0.0,1080.57,0.0,8.0,88.1,3.17,17.0,3.0,0.0,824.61,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,824.61,0.0,8.0,16.0,5.666666666666667,0.0,1132.6733333333334,0.6666666666666666,8.0,14.333333333333334,5.0,0.6666666666666666,1456.3633333333337,0.6666666666666666,8.0,19.0,12.0,1.0,0.6666666666666666,True,False,8.0
2,2025-03-01,2025-03-31,8,79.75,3.08,6,1,0,SH02,Lighthouse Safehouse 2,Visayas,Cebu City,Active,2022-02-15,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.8,2,8.0,100.0,3.17,6.0,3.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,99.1,3.42,10.0,2.0,0.0,710.26,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,710.26,8.0,97.3,3.46,6.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.333333333333333,2.0,0.0,236.75333333333333,0.8,8.0,7.5,3.1666666666666665,0.5,439.8883333333333,0.8,8.0,10.0,7.0,0.0,0.8,True,False,8.0
9,2025-03-01,2025-03-31,2,,,4,1,0,SH09,Lighthouse Safehouse 9,Mindanao,General Santos,Active,2022-12-27,6,3,14.11,2.0,1.0,14.11,0.0,0.0,0.0,0.0,0.0,27,0.3333333333333333,4,2.0,,,3.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,5.0,1.0,1.0,453.66,1.0,1.0,0.3333333333333333,0.0,0.0,453.66,0.0,0.0,0.0,2.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.6666666666666666,0.3333333333333333,151.22,0.3333333333333333,2.0,3.333333333333333,1.1666666666666667,0.3333333333333333,534.5283333333333,0.3333333333333333,2.0,3.0,0.0,0.0,0.3333333333333333,True,False,2.0
5,2025-03-01,2025-03-31,6,,,12,4,0,SH05,Lighthouse Safehouse 5,Luzon,Baguio City,Active,2022-06-30,11,4,31.14,1.0,1.0,0.0,0.0,0.0,0.0,31.14,0.0,33,0.5454545454545454,5,6.0,96.5,3.3,12.0,6.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,6.0,95.9,3.24,12.0,5.0,0.0,2245.29,2.0,2.0,0.5454545454545454,813.27,0.0,0.0,1432.02,0.0,0.0,6.0,74.9,3.16,7.0,4.0,0.0,1341.3,4.0,3.0,0.5454545454545454,0.0,5.85,18.77,0.0,0.0,1316.6799999999998,6.0,10.333333333333334,5.0,0.0,1195.53,0.5454545454545454,6.0,10.0,5.0,0.1666666666666666,1026.3533333333332,0.5454545454545454,6.0,12.0,9.0,0.0,0.5454545454545454,True,False,6.0
3,2025-03-01,2025-03-31,7,100.0,3.29,3,4,0,SH03,Lighthouse Safehouse 3,Mindanao,Davao City,Active,2022-04-01,9,4,1924.57,1.0,1.0,0.0,0.0,0.0,1924.57,0.0,0.0,35,0.7777777777777778,2,7.0,95.95,3.29,7.0,3.0,1.0,1055.39,3.0,2.0,0.7777777777777778,0.0,0.0,659.44,0.0,0.0,395.95,7.0,86.0,3.23,7.0,6.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,7.0,79.0,3.25,9.0,8.0,0.0,8004.820000000001,4.0,4.0,0.7777777777777778,1051.92,6481.54,0.0,0.0,452.59,18.77,7.0,7.666666666666667,5.666666666666667,0.3333333333333333,3020.070000000001,0.7777777777777778,7.0,10.333333333333334,7.666666666666667,0.6666666666666666,3157.3250000000003,0.7777777777777778,7.0,9.0,6.0,1.0,0.7777777777777778,True,False,7.0
7,2025-03-01,2025-03-31,8,80.75,2.92,17,5,1,SH07,Lighthouse Safehouse 7,Visayas,Bacolod,Active,2022-09-28,12,4,12.85,1.0,1.0,0.0,0.0,12.85,0.0,0.0,0.0,30,0.6666666666666666,4,8.0,63.3,2.89,12.0,9.0,0.0,997.79,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,180.99,0.0,816.8,8.0,50.75,2.88,13.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,2.88,10.0,3.0,0.0,801.17,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,801.17,8.0,11.666666666666666,5.0,0.0,599.6533333333333,0.6666666666666666,8.0,8.0,3.333333333333333,0.0,1121.5316666666668,0.6666666666666666,8.0,12.0,7.0,2.0,0.6666666666666666,True,False,8.0
7,2025-04-01,2025-04-30,8,56.5,3.0,12,7,2,SH07,Lighthouse Safehouse 7,Visayas,Bacolod,Active,2022-09-28,12,4,193.0,1.0,1.0,0.0,0.0,0.0,193.0,0.0,0.0,31,0.6666666666666666,4,8.0,80.75,2.92,17.0,5.0,1.0,12.85,1.0,1.0,0.6666666666666666,0.0,0.0,12.85,0.0,0.0,0.0,8.0,63.3,2.89,12.0,9.0,0.0,997.79,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,180.99,0.0,816.8,8.0,50.75,2.88,13.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,5.666666666666667,0.3333333333333333,336.88,0.6666666666666666,8.0,10.0,4.0,0.1666666666666666,1123.6733333333334,0.6666666666666666,8.0,21.0,3.0,0.0,0.6666666666666666,True,False,8.0
9,2025-04-01,2025-04-30,2,,,3,0,0,SH09,Lighthouse Safehouse 9,Mindanao,General Santos,Active,2022-12-27,6,3,659.54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,659.54,28,0.3333333333333333,4,2.0,,,4.0,1.0,0.0,14.11,2.0,1.0,0.3333333333333333,14.11,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,5.0,1.0,1.0,453.66,1.0,1.0,0.3333333333333333,0.0,0.0,453.66,0.0,0.0,0.0,2.0,4.0,1.0,0.3333333333333333,155.92333333333335,0.3333333333333333,2.0,3.5,1.1666666666666667,0.3333333333333333,536.88,0.3333333333333333,2.0,7.0,0.0,0.0,0.3333333333333333,True,False,2.0
4,2025-04-01,2025-04-30,8,88.0,3.27,19,12,1,SH04,Lighthouse Safehouse 4,Visayas,Iloilo City,Active,2022-05-16,12,4,3932.43,4.0,3.0,0.0,0.0,1461.45,0.0,362.04,2108.94,35,0.6666666666666666,4,8.0,94.8,3.31,18.0,4.0,1.0,164.97,3.0,2.0,0.6666666666666666,0.0,0.0,151.15,13.82,0.0,0.0,8.0,68.5,3.33,15.0,3.0,0.0,430.99,3.0,2.0,0.6666666666666666,0.0,0.0,305.99,0.0,0.0,125.0,8.0,65.9,3.29,16.0,11.0,0.0,2142.42,3.0,2.0,0.6666666666666666,1061.85,0.0,0.0,0.0,1080.57,0.0,8.0,16.333333333333332,6.0,0.3333333333333333,912.7933333333334,0.6666666666666666,8.0,14.666666666666666,4.833333333333333,0.5,1483.8583333333336,0.6666666666666666,8.0,14.0,7.0,0.0,0.6666666666666666,True,False,8.0
5,2025-04-01,2025-04-30,6,,,12,9,0,SH05,Lighthouse Safehouse 5,Luzon,Baguio City,Active,2022-06-30,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.5454545454545454,5,6.0,,,12.0,4.0,0.0,31.14,1.0,1.0,0.5454545454545454,0.0,0.0,0.0,0.0,31.14,0.0,6.0,96.5,3.3,12.0,6.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,6.0,95.9,3.24,12.0,5.0,0.0,2245.29,2.0,2.0,0.5454545454545454,813.27,0.0,0.0,1432.02,0.0,0.0,6.0,12.0,5.0,0.0,758.81,0.5454545454545454,6.0,9.0,5.0,0.1666666666666666,1031.5433333333333,0.5454545454545454,6.0,18.0,6.0,1.0,0.5454545454545454,True,False,6.0
1,2025-04-01,2025-04-30,10,80.92,3.24,23,6,3,SH01,Lighthouse Safehouse 1,Luzon,Quezon City,Active,2022-01-01,8,4,362.04,1.0,1.0,362.04,0.0,0.0,0.0,0.0,0.0,39,1.25,-2,10.0,80.18,3.24,20.0,8.0,1.0,2669.77,3.0,3.0,1.25,0.0,671.26,1534.69,0.0,463.82,0.0,10.0,89.9,3.28,14.0,6.0,1.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,79.03,3.13,19.0,11.0,0.0,5.98,1.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,5.98,10.0,17.666666666666668,8.333333333333334,0.6666666666666666,891.9166666666666,1.25,10.0,14.666666666666666,8.0,0.6666666666666666,1326.4216666666669,1.25,10.0,19.0,5.0,2.0,1.25,True,True,10.0
6,2025-04-01,2025-04-30,5,97.05,3.23,7,6,0,SH06,Lighthouse Safehouse 6,Mindanao,Cagayan de Oro,Active,2022-08-14,8,5,437.14,1.0,1.0,437.14,0.0,0.0,0.0,0.0,0.0,32,0.625,3,5.0,79.5,3.16,9.0,2.0,0.0,971.69,1.0,1.0,0.625,0.0,0.0,971.69,0.0,0.0,0.0,5.0,76.47,3.19,9.0,3.0,0.0,529.53,1.0,1.0,0.625,529.53,0.0,0.0,0.0,0.0,0.0,5.0,74.45,3.31,6.0,5.0,0.0,446.27,2.0,2.0,0.625,0.0,413.32,32.95,0.0,0.0,0.0,5.0,8.0,3.333333333333333,0.0,649.1633333333333,0.625,5.0,5.666666666666667,4.0,0.0,772.46,0.625,5.0,10.0,8.0,1.0,0.625,True,False,5.0
3,2025-04-01,2025-04-30,7,100.0,3.29,9,6,1,SH03,Lighthouse Safehouse 3,Mindanao,Davao City,Active,2022-04-01,9,4,633.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,633.01,36,0.7777777777777778,2,7.0,100.0,3.29,3.0,4.0,0.0,1924.57,1.0,1.0,0.7777777777777778,0.0,0.0,0.0,1924.57,0.0,0.0,7.0,95.95,3.29,7.0,3.0,1.0,1055.39,3.0,2.0,0.7777777777777778,0.0,0.0,659.44,0.0,0.0,395.95,7.0,86.0,3.23,7.0,6.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.666666666666667,4.333333333333333,0.3333333333333333,993.3200000000004,0.7777777777777778,7.0,8.666666666666666,6.666666666666667,0.3333333333333333,2847.4483333333333,0.7777777777777778,7.0,6.0,4.0,0.0,0.7777777777777778,True,False,7.0
2,2025-04-01,2025-04-30,8,72.6,3.05,10,7,0,SH02,Lighthouse Safehouse 2,Visayas,Cebu City,Active,2022-02-15,10,5,211.64,3.0,3.0,11.56,7.08,0.0,0.0,0.0,193.0,38,0.8,2,8.0,79.75,3.08,6.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0,3.17,6.0,3.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,99.1,3.42,10.0,2.0,0.0,710.26,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,710.26,8.0,7.333333333333333,2.0,0.0,236.75333333333333,0.8,8.0,7.0,2.333333333333333,0.1666666666666666,439.8883333333333,0.8,8.0,11.0,6.0,0.0,0.8,True,False,8.0
