post_id,platform,created_at,post_month,day_of_week,post_hour,post_type,media_type,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards,engagement_total,engagement_per_1k_reach,click_through_rate,profile_visit_rate,donation_referrals_per_100_clicks,estimated_donation_value_per_click,estimated_donation_value_per_1k_reach,boost_budget_per_1k_impressions,is_video_or_reel,has_campaign_link,is_weekend_post,days_since_previous_post_on_platform,follower_count_delta,donation_referrals,estimated_donation_value_php,label_donation_referral_positive,label_estimated_donation_value_php
598,WhatsApp,2024-08-05 04:06:00,2024-08-01,Monday,4,EventPromotion,Text,0,1,False,,Reintegration,Urgent,132,False,,False,0.0,188,138,2,1,0,0,1,0.0,0.0313,1,1543,0.0,0.0,0.0,0.0,3,21.73913043478261,0.0072463768115942,0.0072463768115942,0.0,0.0,0.0,0.0,False,False,False,18.20625,26.0,0,0.0,0,0.0
80,Instagram,2024-08-05 13:24:00,2024-08-01,Monday,13,EducationalContent,Reel,4,0,False,,CampaignLaunch,Hopeful,153,False,,False,0.0,3743,2565,315,97,61,30,31,4723.0,0.1373,149,1782,0.0,0.0,0.0,0.0,503,196.1013645224172,0.0120857699805068,0.0580896686159844,3.225806451612903,18.28419354838709,220.9785575048733,0.0,True,False,False,25.079166666666666,-14.0,1,566.81,1,566.81
231,Instagram,2024-08-09 04:56:00,2024-08-01,Friday,4,EventPromotion,Photo,2,1,False,,Gratitude,Urgent,116,False,,True,203.89,1419,903,15,3,5,1,15,0.0,0.0244,5,1782,0.0,0.0,0.0,0.0,24,26.578073089701,0.0166112956810631,0.0055370985603543,0.0,0.0,0.0,143.68569415081043,False,False,False,3.647222222222222,0.0,0,0.0,0,0.0
563,Instagram,2024-08-09 12:00:00,2024-08-01,Friday,12,Campaign,Carousel,1,0,True,ShareStory,Education,Urgent,143,False,,True,1274.25,15369,11635,2028,366,484,308,480,0.0,0.191,742,1833,0.0,0.0,0.0,0.0,3186,273.8289643317576,0.0412548345509239,0.0637730984099699,14.166666666666666,693.1345,28595.149119037385,82.91040406012102,False,False,False,0.2944444444444444,51.0,68,332704.56,1,332704.56
573,Instagram,2024-08-11 16:51:00,2024-08-01,Sunday,16,ThankYou,Video,1,1,False,,AwarenessRaising,Grateful,93,False,,True,4306.5,9714,6665,246,69,62,29,114,6629.0,0.0485,134,1833,0.0,0.0,0.0,0.0,406,60.9152288072018,0.0171042760690172,0.0201050262565641,0.8771929824561403,5.443684210526317,93.11027756939237,443.3292155651637,True,False,True,2.2020833333333334,0.0,1,620.58,1,620.58
489,Instagram,2024-08-12 05:24:00,2024-08-01,Monday,5,ImpactStory,Carousel,3,0,True,DonateNow,EventRecap,Urgent,157,True,,False,0.0,3708,2367,81,30,35,12,99,0.0,0.0431,37,1816,0.0,0.0,0.0,0.0,158,66.75116180819603,0.0418250950570342,0.0156316011829319,6.0606060606060606,255.4318181818182,10683.460076045629,0.0,False,False,False,0.5229166666666667,-17.0,6,25287.75,1,25287.75
12,Twitter,2024-08-15 18:26:00,2024-08-01,Thursday,18,FundraisingAppeal,Video,0,0,True,DonateNow,Education,Grateful,155,False,,False,0.0,4452,3017,208,58,57,29,104,2830.0,0.1202,90,716,0.0,0.0,0.0,0.0,352,116.6721909181306,0.0344713291349022,0.0298309579052038,7.6923076923076925,43.04769230769231,1483.91117003646,0.0,True,False,False,23.06597222222222,-512.0,8,4476.96,1,4476.96
715,LinkedIn,2024-08-17 15:56:00,2024-08-01,Saturday,15,ThankYou,Text,1,0,True,DonateNow,DonorImpact,Grateful,80,False,,True,3982.16,6339,4139,148,59,48,21,208,0.0,0.0663,113,496,0.0,0.0,0.0,0.0,276,66.68277361681565,0.0502536844648465,0.0273012805025368,0.0,0.0,0.0,628.2000315507178,False,False,True,21.87638888888889,0.0,0,0.0,0,0.0
341,TikTok,2024-08-17 20:24:00,2024-08-01,Saturday,20,EventPromotion,Reel,1,0,True,DonateNow,Education,Grateful,136,False,,True,4726.87,35617,20000,1433,286,281,174,988,37110.0,0.1281,755,916,0.0,0.0,0.0,0.0,2174,108.7,0.0494,0.03775,0.5060728744939271,5.982327935222672,295.527,132.71387258893225,True,False,True,26.258333333333333,0.0,5,5910.54,1,5910.54
227,Facebook,2024-08-18 05:04:00,2024-08-01,Sunday,5,EducationalContent,Carousel,3,0,True,SignUp,Education,Celebratory,202,False,,False,0.0,440,273,16,1,2,1,14,0.0,0.0521,4,2479,0.0,0.0,0.0,0.0,20,73.26007326007326,0.0512820512820512,0.0146520146520146,0.0,0.0,0.0,0.0,False,False,True,18.403472222222224,-10.0,0,0.0,0,0.0
454,Instagram,2024-08-20 17:21:00,2024-08-01,Tuesday,17,Campaign,Text,0,3,True,DonateNow,SafehouseLife,Emotional,151,False,,True,4266.45,10166,6100,380,61,145,55,217,0.0,0.0983,130,1796,0.0,0.0,0.0,0.0,641,105.08196721311477,0.0355737704918032,0.021311475409836,4.608294930875576,161.7531797235023,5754.170491803278,419.67833956325006,False,False,False,8.497916666666667,-20.0,10,35100.44,1,35100.44
722,Twitter,2024-08-21 09:17:00,2024-08-01,Wednesday,9,EventPromotion,Reel,3,0,False,,Gratitude,Hopeful,116,False,,False,0.0,7384,4912,461,143,80,50,74,5294.0,0.1203,120,1228,0.0,0.0,0.0,0.0,734,149.4299674267101,0.0150651465798045,0.02442996742671,1.351351351351351,17.459864864864866,263.0354234527687,0.0,True,False,False,5.61875,512.0,1,1292.03,1,1292.03
350,LinkedIn,2024-08-23 16:23:00,2024-08-01,Friday,16,EventPromotion,Video,3,1,False,,CampaignLaunch,Informative,140,False,,False,0.0,3773,2363,78,32,11,10,24,2498.0,0.0408,18,463,0.0,0.0,0.0,0.0,131,55.43800253914515,0.0101565806178586,0.0076174354633939,0.0,0.0,0.0,0.0,True,False,False,6.01875,-33.0,0,0.0,0,0.0
40,TikTok,2024-08-24 17:05:00,2024-08-01,Saturday,17,Campaign,Reel,4,1,True,SignUp,SafehouseLife,Informative,135,False,,True,1907.9,8928,6856,396,136,60,38,337,9244.0,0.0605,145,542,0.0,0.0,0.0,0.0,630,91.89031505250875,0.0491540256709451,0.021149358226371,0.8902077151335311,37.02192878338279,1819.776837806301,213.69847670250897,True,False,True,6.861805555555556,-374.0,3,12476.39,1,12476.39
693,LinkedIn,2024-08-25 09:22:00,2024-08-01,Sunday,9,EventPromotion,Text,3,0,True,LearnMore,AwarenessRaising,Emotional,127,False,,True,3236.81,4742,3420,385,213,152,44,135,0.0,0.1982,244,496,0.0,0.0,0.0,0.0,794,232.16374269005848,0.0394736842105263,0.071345029239766,1.4814814814814814,146.12029629629632,5767.9064327485385,682.5832981864193,False,False,True,1.707638888888889,33.0,2,19726.24,1,19726.24
391,Facebook,2024-08-25 13:06:00,2024-08-01,Sunday,13,ImpactStory,Photo,2,0,True,SignUp,Reintegration,Urgent,155,True,,False,0.0,2816,1761,171,40,57,14,62,0.0,0.1038,66,2479,0.0,0.0,0.0,0.0,282,160.13628620102216,0.0352072685973878,0.0374787052810902,12.903225806451612,271.7369354838709,9567.115275411696,0.0,False,False,True,7.334722222222222,0.0,8,16847.69,1,16847.69
545,Facebook,2024-08-26 11:07:00,2024-08-01,Monday,11,ImpactStory,Photo,3,0,False,,SafehouseLife,Informative,163,True,,False,0.0,3089,2150,118,27,75,15,34,0.0,0.0819,31,2479,0.0,0.0,0.0,0.0,235,109.30232558139537,0.015813953488372,0.0144186046511627,26.47058823529412,861.350588235294,13621.358139534885,0.0,False,False,False,0.9173611111111112,0.0,9,29285.92,1,29285.92
562,TikTok,2024-08-26 19:08:00,2024-08-01,Monday,19,ThankYou,Text,1,1,False,,CampaignLaunch,Informative,78,False,,False,0.0,5910,3854,186,47,60,42,72,0.0,0.0957,95,930,0.0,0.0,0.0,0.0,335,86.92267773741567,0.018681888946549,0.0246497145822522,1.3888888888888888,11.235138888888889,209.89361702127655,0.0,False,False,False,2.0854166666666667,388.0,1,808.93,1,808.93
587,WhatsApp,2024-08-27 20:47:00,2024-08-01,Tuesday,20,ThankYou,Photo,0,0,False,,Gratitude,Informative,72,False,,False,0.0,419,317,11,5,2,2,4,0.0,0.066,5,1543,0.0,0.0,0.0,5.0,20,63.09148264984227,0.0126182965299684,0.0157728706624605,0.0,0.0,0.0,0.0,False,False,False,22.695138888888888,0.0,0,0.0,0,0.0
535,Instagram,2024-08-30 07:40:00,2024-08-01,Friday,7,ThankYou,Photo,1,0,True,SignUp,Health,Emotional,84,False,,False,0.0,3048,1850,91,57,44,13,64,0.0,0.098,66,1833,0.0,0.0,0.0,0.0,205,110.8108108108108,0.0345945945945945,0.0356756756756756,0.0,0.0,0.0,0.0,False,False,False,9.596527777777778,37.0,0,0.0,0,0.0
145,Twitter,2024-08-31 05:08:00,2024-08-01,Saturday,5,FundraisingAppeal,Video,1,1,True,ShareStory,Gratitude,Informative,156,False,,False,0.0,806,453,9,1,1,0,19,622.0,0.0233,4,1222,0.0,0.0,0.0,0.0,11,24.282560706401767,0.0419426048565121,0.0088300220750551,0.0,0.0,0.0,0.0,True,False,True,9.827083333333333,-6.0,0,0.0,0,0.0
549,Facebook,2024-09-05 08:19:00,2024-09-01,Thursday,8,EducationalContent,Carousel,2,0,False,,DonorImpact,Emotional,168,False,,False,0.0,2797,1701,101,15,24,17,22,0.0,0.0757,53,2479,0.0,0.0,0.0,0.0,157,92.2986478542034,0.012933568489124,0.0311581422692533,0.0,0.0,0.0,0.0,False,False,False,9.883333333333333,0.0,0,0.0,0,0.0
209,Instagram,2024-09-13 13:44:00,2024-09-01,Friday,13,Campaign,Photo,2,0,True,ShareStory,Health,Grateful,137,False,,False,0.0,8122,4970,588,209,115,64,164,0.0,0.1459,133,1782,0.0,0.0,0.0,0.0,976,196.37826961770625,0.0329979879275653,0.0267605633802816,6.7073170731707314,206.05878048780488,6799.525150905432,0.0,False,False,False,14.252777777777778,-51.0,11,33793.64,1,33793.64
406,YouTube,2024-09-14 06:23:00,2024-09-01,Saturday,6,ImpactStory,Video,3,0,False,,Health,Urgent,151,True,,False,0.0,8601,5245,196,106,148,30,65,10019.0,0.0634,98,620,1252375.0,125.0,451.0,0.0,480,91.5157292659676,0.0123927550047664,0.0186844613918017,23.07692307692308,536.3884615384616,6647.330791229742,0.0,True,False,True,45.47638888888889,221.0,15,34865.25,1,34865.25
125,YouTube,2024-09-14 16:03:00,2024-09-01,Saturday,16,ImpactStory,Video,3,0,True,DonateNow,SafehouseLife,Informative,147,True,,True,1636.93,27510,20000,1472,478,600,170,643,27986.0,0.0881,315,572,11698148.0,418.0,451.0,0.0,2720,136.0,0.03215,0.01575,9.331259720062208,355.66129082426124,11434.5105,59.50308978553253,True,False,True,0.4027777777777778,-48.0,60,228690.21,1,228690.21
35,Facebook,2024-09-14 23:49:00,2024-09-01,Saturday,23,ThankYou,Video,1,0,True,LearnMore,DonorImpact,Emotional,93,False,,True,537.01,2514,1701,145,17,35,10,85,2324.0,0.0916,37,2027,0.0,0.0,0.0,0.0,207,121.6931216931217,0.049970605526161,0.0217519106407995,0.0,0.0,0.0,213.60779634049325,True,False,True,9.645833333333334,-452.0,0,0.0,0,0.0
564,LinkedIn,2024-09-15 07:34:00,2024-09-01,Sunday,7,Campaign,Carousel,0,1,True,DonateNow,CampaignLaunch,Informative,127,False,,False,0.0,557,373,13,7,3,3,15,0.0,0.0735,8,496,0.0,0.0,0.0,0.0,26,69.70509383378015,0.0402144772117962,0.0214477211796246,0.0,0.0,0.0,0.0,False,False,True,20.925,0.0,0,0.0,0,0.0
780,Facebook,2024-09-15 19:03:00,2024-09-01,Sunday,19,EducationalContent,Video,3,0,True,DonateNow,Education,Hopeful,131,False,,False,0.0,1932,1268,202,59,24,19,48,1840.0,0.1724,78,2489,0.0,0.0,0.0,0.0,304,239.74763406940065,0.0378548895899053,0.0615141955835962,0.0,0.0,0.0,0.0,True,False,True,0.8013888888888889,462.0,0,0.0,0,0.0
719,Facebook,2024-09-17 10:31:00,2024-09-01,Tuesday,10,Campaign,Text,1,0,True,SignUp,DonorImpact,Informative,172,False,,False,0.0,1431,1058,86,30,13,7,36,0.0,0.0854,32,2489,0.0,0.0,0.0,0.0,136,128.5444234404537,0.0340264650283553,0.0302457466918714,2.7777777777777777,71.79055555555556,2442.778827977316,0.0,False,False,False,1.6444444444444444,0.0,1,2584.46,1,2584.46
322,Facebook,2024-09-17 15:29:00,2024-09-01,Tuesday,15,EventPromotion,Photo,3,0,True,DonateNow,Education,Celebratory,120,False,,False,0.0,1988,1394,107,44,25,8,62,0.0,0.0949,46,2479,0.0,0.0,0.0,0.0,184,131.99426111908178,0.0444763271162123,0.0329985652797704,0.0,0.0,0.0,0.0,False,False,False,0.2069444444444444,-10.0,0,0.0,0,0.0
566,Twitter,2024-09-18 14:34:00,2024-09-01,Wednesday,14,ImpactStory,Text,0,0,False,,SafehouseLife,Emotional,120,False,,True,218.37,2646,1856,111,29,33,11,20,0.0,0.087,43,1228,0.0,0.0,0.0,0.0,184,99.13793103448276,0.0107758620689655,0.0231681034482758,20.0,792.7945,8543.044181034482,82.52834467120181,False,False,False,18.39305555555556,6.0,4,15855.89,1,15855.89
618,Instagram,2024-09-19 03:32:00,2024-09-01,Thursday,3,EducationalContent,Video,0,1,False,,EventRecap,Hopeful,132,False,,False,0.0,1332,888,14,2,2,1,10,741.0,0.0216,7,1833,0.0,0.0,0.0,0.0,19,21.3963963963964,0.0112612612612612,0.0078828828828828,0.0,0.0,0.0,0.0,True,False,False,5.575,51.0,0,0.0,0,0.0
641,Twitter,2024-09-19 19:33:00,2024-09-01,Thursday,19,EducationalContent,Photo,2,0,False,,DonorImpact,Informative,192,False,,False,0.0,2267,1378,48,16,13,6,24,0.0,0.0501,29,1228,0.0,0.0,0.0,0.0,83,60.2322206095791,0.0174165457184325,0.0210449927431059,0.0,0.0,0.0,0.0,False,False,False,1.207638888888889,0.0,0,0.0,0,0.0
96,Instagram,2024-09-19 20:22:00,2024-09-01,Thursday,20,FundraisingAppeal,Carousel,2,1,True,LearnMore,DonorImpact,Emotional,144,False,,False,0.0,2959,1753,302,104,77,42,81,0.0,0.2014,111,1782,0.0,0.0,0.0,0.0,525,299.4865944095836,0.0462065031374786,0.0633200228180262,13.580246913580249,193.28246913580247,8930.90701654307,0.0,False,False,False,0.7013888888888888,-51.0,11,15655.88,1,15655.88
53,TikTok,2024-09-20 10:56:00,2024-09-01,Friday,10,ImpactStory,Reel,3,1,True,LearnMore,Gratitude,Hopeful,111,True,,True,1696.76,16708,10230,563,113,196,60,531,8856.0,0.0631,187,687,0.0,0.0,0.0,0.0,932,91.1045943304008,0.0519061583577712,0.0182795698924731,8.097928436911488,141.0114877589454,7319.364613880743,101.55374670816376,True,False,False,24.65833333333333,-243.0,43,74877.1,1,74877.1
759,TikTok,2024-09-21 19:28:00,2024-09-01,Saturday,19,ImpactStory,Text,4,2,True,ShareStory,Reintegration,Emotional,170,True,,False,0.0,10792,6924,903,233,394,124,276,0.0,0.1965,230,930,0.0,0.0,0.0,0.0,1654,238.8792605430387,0.0398613518197573,0.0332177931831311,31.52173913043478,1080.6676811594205,43076.87463893703,0.0,False,False,True,1.3555555555555556,243.0,87,298264.28,1,298264.28
106,YouTube,2024-09-23 05:26:00,2024-09-01,Monday,5,ImpactStory,Video,1,2,False,,SafehouseLife,Celebratory,112,True,,False,0.0,2719,1673,78,20,32,4,25,3287.0,0.0424,29,572,1666509.0,507.0,456.0,0.0,134,80.09563658099223,0.0149432157800358,0.0173341303048416,24.0,985.0472,14719.772863120144,0.0,True,False,False,8.557638888888889,0.0,6,24626.18,1,24626.18
411,Instagram,2024-09-23 10:20:00,2024-09-01,Monday,10,EventPromotion,Photo,1,0,True,SignUp,Reintegration,Emotional,127,False,,False,0.0,6243,3843,339,95,165,45,150,0.0,0.1628,136,1796,0.0,0.0,0.0,0.0,644,167.57741347905284,0.039032006245121,0.0353890189955763,2.0,14.992133333333337,585.1730418943533,0.0,False,False,False,3.5819444444444444,14.0,3,2248.82,1,2248.82
506,Facebook,2024-09-23 14:58:00,2024-09-01,Monday,14,EducationalContent,Carousel,4,0,False,,DonorImpact,Emotional,152,False,,False,0.0,4212,2715,108,58,47,18,33,0.0,0.0657,28,2479,0.0,0.0,0.0,0.0,231,85.0828729281768,0.0121546961325966,0.0103130755064456,0.0,0.0,0.0,0.0,False,False,False,5.978472222222222,0.0,0,0.0,0,0.0
684,LinkedIn,2024-09-24 12:05:00,2024-09-01,Tuesday,12,Campaign,Video,3,1,True,ShareStory,Gratitude,Emotional,171,False,,False,0.0,2205,1562,229,106,83,26,83,2515.0,0.2457,164,496,0.0,0.0,0.0,0.0,444,284.2509603072983,0.0531370038412291,0.1049935979513444,10.843373493975903,854.6597590361445,45414.05889884763,0.0,True,False,False,9.188194444444443,0.0,9,70936.76,1,70936.76
547,Facebook,2024-09-25 00:53:00,2024-09-01,Wednesday,0,ImpactStory,Photo,1,3,False,,Education,Informative,122,True,,False,0.0,1433,931,10,2,4,1,13,0.0,0.0156,4,2479,0.0,0.0,0.0,0.0,17,18.259935553168635,0.0139634801288936,0.0042964554242749,0.0,0.0,0.0,0.0,False,False,False,1.4131944444444444,0.0,0,0.0,0,0.0
642,Facebook,2024-09-26 12:49:00,2024-09-01,Thursday,12,Campaign,Video,1,1,True,DonateNow,Reintegration,Grateful,152,False,,False,0.0,3676,2700,212,70,29,21,152,4516.0,0.0917,104,2489,0.0,0.0,0.0,0.0,332,122.96296296296296,0.0562962962962962,0.0385185185185185,1.3157894736842106,54.03322368421052,3041.87037037037,0.0,True,False,False,1.4972222222222222,10.0,2,8213.05,1,8213.05
559,Instagram,2024-10-03 23:47:00,2024-10-01,Thursday,23,Campaign,Reel,4,0,True,SignUp,Reintegration,Celebratory,140,False,,False,0.0,2611,1971,128,19,31,14,69,3010.0,0.092,76,1833,0.0,0.0,0.0,0.0,192,97.4124809741248,0.0350076103500761,0.0385591070522577,2.898550724637681,56.0836231884058,1963.353627600203,0.0,True,False,False,10.560416666666669,37.0,2,3869.77,1,3869.77
787,LinkedIn,2024-10-06 12:54:00,2024-10-01,Sunday,12,EventPromotion,Text,0,1,False,,Reintegration,Informative,131,False,,False,0.0,1565,1119,56,13,13,6,17,0.0,0.0645,18,496,0.0,0.0,0.0,0.0,88,78.64164432529044,0.0151921358355674,0.0160857908847185,0.0,0.0,0.0,0.0,False,False,True,12.034027777777778,0.0,0,0.0,0,0.0
370,TikTok,2024-10-07 00:17:00,2024-10-01,Monday,0,EducationalContent,Video,4,0,False,,EventRecap,Grateful,213,False,,False,0.0,1240,735,9,4,2,1,12,687.0,0.0199,5,916,0.0,0.0,0.0,0.0,16,21.7687074829932,0.0163265306122449,0.0068027210884353,0.0,0.0,0.0,0.0,True,False,False,15.200694444444444,-14.0,0,0.0,0,0.0
48,LinkedIn,2024-10-08 02:02:00,2024-10-01,Tuesday,2,Campaign,Video,2,0,True,DonateNow,Gratitude,Emotional,174,False,,False,0.0,314,238,8,1,2,0,11,213.0,0.0379,3,457,0.0,0.0,0.0,0.0,11,46.21848739495798,0.0462184873949579,0.0126050420168067,0.0,0.0,0.0,0.0,True,False,False,1.5472222222222225,-39.0,0,0.0,0,0.0
211,Facebook,2024-10-09 11:03:00,2024-10-01,Wednesday,11,ImpactStory,Text,2,1,True,LearnMore,Health,Urgent,130,True,,True,4394.6,26190,20000,2829,1061,1035,255,789,0.0,0.1556,1240,2423,0.0,0.0,0.0,0.0,5180,259.0,0.03945,0.062,25.728770595690747,1024.5292902408112,40417.6805,167.79686903398243,False,False,False,12.926388888888887,-66.0,203,808353.61,1,808353.61
682,TikTok,2024-10-10 12:04:00,2024-10-01,Thursday,12,ImpactStory,Video,2,2,False,,SafehouseLife,Urgent,151,True,,False,0.0,9021,5541,396,72,145,40,61,9322.0,0.0755,169,930,0.0,0.0,0.0,0.0,653,117.84876376105396,0.011008843169103,0.0304999097635805,31.14754098360656,295.2837704918033,3250.7327197256814,0.0,True,False,False,3.490972222222222,14.0,19,18012.31,1,18012.31
589,WhatsApp,2024-10-11 20:22:00,2024-10-01,Friday,20,ThankYou,Photo,0,0,False,,SafehouseLife,Celebratory,72,False,,False,0.0,2403,1709,271,94,45,34,21,0.0,0.2114,103,1543,0.0,0.0,0.0,78.0,444,259.80105324751315,0.0122878876535985,0.0602691632533645,9.523809523809524,416.052380952381,5112.404915155062,0.0,False,False,False,44.982638888888886,0.0,2,8737.1,1,8737.1
613,Twitter,2024-10-18 19:37:00,2024-10-01,Friday,19,Campaign,Text,2,1,True,ShareStory,EventRecap,Hopeful,126,False,,False,0.0,2280,1685,152,18,19,14,69,0.0,0.0994,30,1228,0.0,0.0,0.0,0.0,203,120.47477744807122,0.0409495548961424,0.0178041543026706,1.4492753623188406,41.83942028985507,1713.3056379821958,0.0,False,False,False,29.002777777777776,0.0,1,2886.92,1,2886.92
708,Facebook,2024-10-19 19:25:00,2024-10-01,Saturday,19,ThankYou,Photo,1,0,True,DonateNow,CampaignLaunch,Grateful,75,False,,False,0.0,7428,5443,349,136,116,52,256,0.0,0.1132,168,2489,0.0,0.0,0.0,0.0,653,119.97060444607752,0.0470328862759507,0.0308653316185926,0.390625,18.6357421875,876.4927429726254,0.0,False,False,True,10.348611111111111,66.0,1,4770.75,1,4770.75
278,TikTok,2024-10-21 01:49:00,2024-10-01,Monday,1,EducationalContent,Text,4,3,True,DonateNow,Gratitude,Hopeful,148,False,,True,740.91,2223,1408,38,12,5,3,79,0.0,0.0279,13,916,0.0,0.0,0.0,0.0,58,41.19318181818182,0.0561079545454545,0.0092329545454545,0.0,0.0,0.0,333.2928475033738,False,False,False,10.572916666666666,-14.0,0,0.0,0,0.0
265,Instagram,2024-10-22 08:54:00,2024-10-01,Tuesday,8,EventPromotion,Carousel,1,2,True,DonateNow,EventRecap,Hopeful,126,False,,False,0.0,2359,1374,88,29,13,13,69,0.0,0.0688,16,1782,0.0,0.0,0.0,0.0,143,104.07569141193596,0.0502183406113537,0.0116448326055312,0.0,0.0,0.0,0.0,False,False,False,18.37986111111111,-51.0,0,0.0,0,0.0
658,YouTube,2024-10-27 08:55:00,2024-10-01,Sunday,8,EventPromotion,Video,3,2,False,,Gratitude,Urgent,117,False,,False,0.0,5827,3729,208,40,47,20,46,6001.0,0.0733,109,620,720120.0,120.0,477.0,0.0,315,84.47304907481899,0.0123357468490211,0.0292303566639849,0.0,0.0,0.0,0.0,True,False,True,34.14513888888889,48.0,0,0.0,0,0.0
63,YouTube,2024-10-29 02:09:00,2024-10-01,Tuesday,2,EventPromotion,Video,1,1,False,,SafehouseLife,Emotional,133,False,,True,1398.99,6648,4684,115,32,28,12,67,9056.0,0.0342,24,572,3450336.0,381.0,478.0,0.0,187,39.92314261315115,0.0143040136635354,0.0051238257899231,0.0,0.0,0.0,210.43772563176896,True,False,False,1.7180555555555554,-48.0,0,0.0,0,0.0
33,WhatsApp,2024-10-29 07:45:00,2024-10-01,Tuesday,7,Campaign,Video,0,0,True,ShareStory,AwarenessRaising,Emotional,149,False,,False,0.0,350,250,10,4,3,1,11,448.0,0.0704,5,1517,0.0,0.0,0.0,8.0,18,72.0,0.044,0.02,9.090909090909092,543.8436363636364,23929.12,0.0,True,False,False,17.474305555555556,-26.0,1,5982.28,1,5982.28
560,Facebook,2024-10-29 11:55:00,2024-10-01,Tuesday,11,EducationalContent,Photo,2,0,True,DonateNow,Education,Grateful,127,False,,True,3345.5,6592,4778,352,77,98,47,228,0.0,0.1188,106,2479,0.0,0.0,0.0,0.0,574,120.13394725826706,0.0477187107576391,0.0221850146504813,0.4385964912280701,2.6721929824561403,127.51360401841777,507.5091019417476,False,False,False,9.6875,-10.0,1,609.26,1,609.26
779,WhatsApp,2024-10-29 19:20:00,2024-10-01,Tuesday,19,ImpactStory,Reel,0,0,True,LearnMore,Education,Informative,114,True,,False,0.0,1711,1285,77,23,46,10,52,1872.0,0.0944,54,1543,0.0,0.0,0.0,126.0,156,121.40077821011673,0.0404669260700389,0.0420233463035019,53.84615384615385,2672.5319230769232,108149.15175097276,0.0,True,False,False,0.4826388888888889,26.0,28,138971.66,1,138971.66
295,Facebook,2024-11-01 23:22:00,2024-11-01,Friday,23,FundraisingAppeal,Video,1,2,True,ShareStory,SafehouseLife,Hopeful,151,False,,False,0.0,4146,3107,116,36,24,19,164,5224.0,0.0673,72,2479,0.0,0.0,0.0,0.0,195,62.76150627615063,0.0527840360476343,0.0231734792404248,3.048780487804878,31.353414634146343,1654.9597682652077,0.0,True,False,False,3.4770833333333333,0.0,5,5141.96,1,5141.96
387,WhatsApp,2024-11-02 11:02:00,2024-11-01,Saturday,11,ThankYou,Photo,0,0,False,,DonorImpact,Emotional,83,False,Year-End Hope,False,0.0,2036,1148,135,18,39,10,18,0.0,0.1361,47,1543,0.0,0.0,0.0,91.0,202,175.95818815331012,0.0156794425087108,0.0409407665505226,16.666666666666668,671.8883333333333,10534.83449477352,0.0,False,True,True,3.654166666666667,0.0,3,12093.99,1,12093.99
327,Twitter,2024-11-04 03:59:00,2024-11-01,Monday,3,EducationalContent,Reel,1,0,False,,Gratitude,Hopeful,108,False,GivingTuesday,False,0.0,1507,1050,19,4,2,1,18,1819.0,0.0198,7,1228,0.0,0.0,0.0,0.0,26,24.761904761904763,0.0171428571428571,0.0066666666666666,0.0,0.0,0.0,0.0,True,True,False,16.34861111111111,0.0,0,0.0,0,0.0
424,LinkedIn,2024-11-04 12:43:00,2024-11-01,Monday,12,ThankYou,Photo,3,0,False,,Reintegration,Celebratory,124,False,Year-End Hope,False,0.0,3123,2274,315,156,89,37,37,0.0,0.2035,144,463,0.0,0.0,0.0,0.0,597,262.532981530343,0.0162708883025505,0.0633245382585752,8.108108108108109,728.7064864864865,11856.7018469657,0.0,False,True,False,27.445138888888888,6.0,3,26962.14,1,26962.14
496,WhatsApp,2024-11-04 14:45:00,2024-11-01,Monday,14,ThankYou,Text,0,0,False,,Reintegration,Urgent,83,False,Year-End Hope,True,3142.15,4177,2395,103,53,26,12,41,0.0,0.0643,49,1543,0.0,0.0,0.0,56.0,194,81.00208768267224,0.0171189979123173,0.0204592901878914,2.4390243902439024,27.55390243902439,471.6951983298538,752.2504189609767,False,True,False,2.154861111111111,0.0,1,1129.71,1,1129.71
453,Twitter,2024-11-05 10:56:00,2024-11-01,Tuesday,10,Campaign,Text,3,0,True,SignUp,DonorImpact,Informative,158,False,Year-End Hope,False,0.0,2284,1608,97,39,16,12,60,0.0,0.1002,39,1228,0.0,0.0,0.0,0.0,164,101.9900497512438,0.0373134328358208,0.0242537313432835,5.0,56.76566666666667,2118.121890547264,0.0,False,True,False,1.2895833333333333,0.0,3,3405.94,1,3405.94
783,LinkedIn,2024-11-07 08:43:00,2024-11-01,Thursday,8,Campaign,Text,3,0,True,SignUp,SafehouseLife,Hopeful,146,False,GivingTuesday,True,1163.96,4311,2618,228,73,62,24,116,0.0,0.1296,138,496,0.0,0.0,0.0,0.0,387,147.8227654698243,0.0443086325439266,0.0527119938884644,9.482758620689657,1222.1314655172414,54150.97402597403,269.9976803525864,False,True,False,2.833333333333333,33.0,11,141767.25,1,141767.25
258,Instagram,2024-11-10 09:04:00,2024-11-01,Sunday,9,Campaign,Carousel,3,2,True,SignUp,Health,Emotional,178,False,Year-End Hope,False,0.0,1254,827,66,27,21,13,42,0.0,0.1177,19,1782,0.0,0.0,0.0,0.0,127,153.5671100362757,0.0507859733978234,0.022974607013301,9.523809523809524,425.2192857142857,21595.175332527208,0.0,False,True,True,19.006944444444443,0.0,4,17859.21,1,17859.21
