supporter_id,snapshot_month,created_at,supporter_type,relationship_type,region,country,status,acquisition_channel,donation_count_lifetime,monetary_donation_count_lifetime,non_monetary_donation_count_lifetime,recurring_donation_count_lifetime,total_monetary_amount_lifetime,total_resolved_value_lifetime,avg_monetary_amount_lifetime,donation_active_days_lifetime,donation_frequency_per_365d_lifetime,donation_recency_days,campaign_count_lifetime,channel_diversity_lifetime,donation_type_diversity_lifetime,social_referral_donation_count_lifetime,trailing_90d_donation_count,trailing_180d_donation_count,trailing_365d_donation_count,trailing_90d_total_resolved_value,trailing_180d_total_resolved_value,trailing_365d_total_resolved_value,trailing_365d_avg_monetary_amount,trailing_365d_recurring_donation_count,trailing_365d_social_referral_donation_count,trailing_365d_campaign_count,future_180d_donation_count,future_180d_recurring_donation_count,future_180d_total_resolved_value,observation_window_complete_180d,label_donor_upgrade_next_180d,label_recurring_conversion_next_180d,label_has_next_monetary_donation_180d,label_next_monetary_amount_180d
25,2024-08-01,2022-05-01,MonetaryDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,4061.86,4881.280000000001,1015.465,327,6.697247706422019,129,1,2,2,0,0,1,5,0.0,655.63,4361.860000000001,1015.465,5,0,1,2,2,732.65,True,0,False,True,695.12
14,2024-08-01,2022-03-07,MonetaryDonor,Local,Mindanao,Philippines,Active,WordOfMouth,1,0,1,0,0.0,27.12,0.0,0,365.0,250,1,1,1,0,0,0,1,0.0,0.0,27.12,0.0,0,0,1,0,0,0.0,True,0,False,False,
31,2024-08-01,2022-05-31,MonetaryDonor,Local,Mindanao,Philippines,Active,Website,9,6,3,9,4043.5599999999995,5184.34,673.9266666666666,546,6.016483516483516,3,1,4,3,2,1,2,5,5.8,286.67,2150.5,537.8633333333333,5,1,1,1,1,1295.61,True,0,False,True,1295.61
24,2024-08-01,2022-04-26,MonetaryDonor,Local,Visayas,Philippines,Active,SocialMedia,3,0,3,3,0.0,1189.39,0.0,129,8.488372093023257,297,1,2,3,1,0,0,1,0.0,0.0,1177.41,0.0,1,1,1,3,3,2629.7599999999998,True,1,False,True,857.65
20,2024-08-01,2022-04-06,Volunteer,International,Luzon,Canada,Active,PartnerReferral,12,6,6,12,5851.719999999999,9078.48,975.2866666666665,561,7.807486631016043,14,4,4,4,1,2,2,5,2149.41,2149.41,2769.7899999999995,1074.705,5,1,2,2,2,1801.98,True,0,False,True,622.51
19,2024-08-01,2022-04-01,Volunteer,Local,Luzon,Philippines,Active,SocialMedia,4,2,2,0,1686.73,1721.6000000000001,843.365,359,4.066852367688022,237,1,2,3,0,0,0,2,0.0,0.0,1367.79,1337.07,0,0,0,2,0,1733.2200000000003,True,1,False,True,1074.65
18,2024-08-01,2022-03-27,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,WordOfMouth,1,1,0,0,413.2,413.2,413.2,0,365.0,481,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,329.79,True,0,False,True,329.79
17,2024-08-01,2022-03-22,MonetaryDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,567.97,0.0,0,365.0,466,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,825.85,True,0,False,True,813.27
16,2024-08-01,2022-03-17,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,350.19,0.0,0,365.0,348,0,1,1,0,0,0,1,0.0,0.0,350.19,0.0,0,0,0,2,0,1449.13,True,1,False,True,1149.13
21,2024-08-01,2022-04-11,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,PartnerReferral,4,1,3,0,1104.16,1459.97,1104.16,129,11.317829457364342,316,1,3,3,1,0,0,1,0.0,0.0,300.0,0.0,0,1,0,1,0,20.59,True,0,False,False,
45,2024-09-01,2022-08-09,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,4,1,5,3412.0200000000004,3417.7400000000002,853.0050000000001,231,7.9004329004329,309,2,4,2,1,0,0,1,0.0,0.0,1732.45,1732.45,1,0,1,4,4,5976.360000000001,True,1,False,True,4026.84
44,2024-09-01,2022-08-04,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,WordOfMouth,4,2,2,4,1748.49,2452.26,874.245,245,5.959183673469388,71,2,4,2,0,1,1,4,587.96,587.96,2452.26,874.245,4,0,2,0,0,0.0,True,0,False,False,
43,2024-09-01,2022-07-30,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,Website,4,2,2,0,686.4,1359.01,343.2,158,9.240506329113924,257,0,4,3,1,0,0,2,0.0,0.0,254.65,250.0,0,1,0,1,0,697.94,True,1,False,True,697.94
41,2024-09-01,2022-07-20,SocialMediaAdvocate,Local,Luzon,Philippines,Active,SocialMedia,3,1,2,0,1345.15,2157.39,1345.15,219,5.0,261,1,2,2,0,0,0,2,0.0,0.0,1856.5700000000002,1345.15,0,0,0,1,0,9.31,True,0,False,False,
34,2024-09-01,2022-06-15,SocialMediaAdvocate,Local,Luzon,Philippines,Active,Church,5,2,3,5,1326.59,1674.26,663.295,307,5.944625407166124,28,1,2,4,0,1,2,5,250.0,258.27,1674.26,663.295,5,0,1,1,1,22.09,True,0,False,False,
38,2024-09-01,2022-07-05,PartnerOrganization,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,5,2,3,5,2789.48,4327.57,1394.74,616,2.9626623376623376,13,2,4,2,1,1,1,2,471.54,471.54,1503.58,1032.04,2,0,1,2,2,2035.92,True,1,False,True,1011.86
37,2024-09-01,2022-06-30,InKindDonor,PartnerOrganization,Visayas,Philippines,Active,Website,3,1,2,0,502.9,530.26,502.9,369,2.967479674796748,237,1,2,3,0,0,0,1,0.0,0.0,21.44,0.0,0,0,0,2,0,1462.18,True,1,False,True,1432.02
36,2024-09-01,2022-06-25,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,6,4,2,0,3622.46,4060.6400000000003,905.615,517,4.235976789168278,107,2,4,3,0,0,2,2,0.0,843.61,843.61,427.1,0,0,1,0,0,0.0,True,0,False,False,
35,2024-09-01,2022-06-20,SocialMediaAdvocate,International,Visayas,USA,Active,SocialMedia,5,3,2,0,5019.280000000001,5718.14,1673.0933333333335,289,6.314878892733564,187,2,3,2,1,0,0,4,0.0,0.0,5402.22,1673.0933333333335,0,1,1,3,0,1902.63,True,0,False,True,1650.13
46,2024-09-01,2022-08-14,PartnerOrganization,Local,Luzon,Philippines,Inactive,Event,2,1,1,0,480.16,483.79,480.16,193,3.7823834196891193,35,0,2,2,0,1,1,2,3.63,3.63,483.79,480.16,0,0,0,0,0,0.0,True,0,False,False,
39,2024-09-01,2022-07-10,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Event,3,2,1,0,740.76,1552.48,370.38,434,2.5230414746543777,11,1,3,2,1,1,1,1,295.79,295.79,295.79,295.79,0,1,0,1,0,25.93,True,0,False,False,
47,2024-09-01,2022-08-19,MonetaryDonor,Local,Luzon,Philippines,Inactive,SocialMedia,2,1,1,0,716.84,1199.7,716.84,105,6.9523809523809526,92,1,2,2,1,0,1,2,0.0,482.86,1199.7,716.84,0,1,1,0,0,0.0,True,0,False,False,
54,2024-09-01,2022-09-23,SkillsContributor,Local,Visayas,Philippines,Inactive,Event,18,8,10,18,5646.81,9063.119999999999,705.8512499999999,547,12.010968921389397,20,3,5,4,2,1,5,7,419.25,1228.54,1668.79,363.4533333333334,7,0,2,2,2,1930.55,True,1,False,True,1924.57
49,2024-09-01,2022-08-29,SkillsContributor,PartnerOrganization,Luzon,Philippines,Inactive,Website,1,0,1,0,0.0,4.61,0.0,0,365.0,304,1,1,1,0,0,0,1,0.0,0.0,4.61,0.0,0,0,1,0,0,0.0,True,0,False,False,
50,2024-09-01,2022-09-03,PartnerOrganization,Local,Visayas,Philippines,Inactive,Event,1,1,0,0,999.49,999.49,999.49,0,365.0,170,1,1,1,1,0,1,1,0.0,999.49,999.49,999.49,0,1,1,2,0,691.3100000000001,True,0,False,False,
51,2024-09-01,2022-09-08,InKindDonor,Local,Luzon,Philippines,Inactive,WordOfMouth,2,2,0,0,1379.9,1379.9,689.95,145,5.0344827586206895,363,1,2,1,0,0,0,1,0.0,0.0,343.6,343.6,0,0,0,0,0,0.0,True,0,False,False,
52,2024-09-01,2022-09-13,InKindDonor,International,Mindanao,USA,Inactive,Church,6,3,3,6,3157.76,4305.91,1052.5866666666668,609,3.5960591133004924,13,2,4,3,1,2,3,3,2353.8,2984.6099999999997,2984.6099999999997,1176.9,3,1,1,0,0,0.0,True,0,False,False,
53,2024-09-01,2022-09-18,Volunteer,Local,Mindanao,Philippines,Inactive,WordOfMouth,1,1,0,0,2263.85,2263.85,2263.85,0,365.0,288,1,1,1,0,0,0,1,0.0,0.0,2263.85,2263.85,0,0,1,1,0,7.43,True,0,False,False,
55,2024-09-01,2022-09-28,MonetaryDonor,Local,Luzon,Philippines,Inactive,SocialMedia,3,1,2,0,638.62,653.94,638.62,308,3.5551948051948052,201,1,3,3,1,0,0,2,0.0,0.0,643.85,638.62,0,0,1,2,0,8921.11,True,1,False,True,6481.54
56,2024-09-01,2022-10-03,SkillsContributor,International,Luzon,USA,Inactive,Church,2,0,2,0,0.0,600.0,0.0,341,2.1407624633431084,210,0,2,1,0,0,0,1,0.0,0.0,300.0,0.0,0,0,0,0,0,0.0,True,0,False,False,
57,2024-09-01,2022-10-08,InKindDonor,International,Mindanao,USA,Inactive,SocialMedia,1,1,0,0,1194.06,1194.06,1194.06,0,365.0,300,0,1,1,0,0,0,1,0.0,0.0,1194.06,1194.06,0,0,0,0,0,0.0,True,0,False,False,
58,2024-09-01,2022-10-13,SocialMediaAdvocate,Local,Luzon,Philippines,Inactive,WordOfMouth,3,1,2,0,250.0,870.43,250.0,373,2.935656836461126,257,1,3,3,0,0,0,2,0.0,0.0,254.01,250.0,0,0,1,0,0,0.0,True,0,False,False,
59,2024-09-01,2022-10-18,SocialMediaAdvocate,Local,Luzon,Philippines,Inactive,WordOfMouth,2,1,1,0,695.6,1055.45,695.6,324,2.253086419753086,248,0,2,2,1,0,0,1,0.0,0.0,359.85,0.0,0,0,0,1,0,12.57,True,0,False,False,
60,2024-09-01,2022-10-23,InKindDonor,Local,Visayas,Philippines,Inactive,Website,5,5,0,5,3141.0,3141.0,628.2,454,4.0198237885462555,83,2,3,1,0,1,2,2,1195.89,1611.89,1611.89,805.945,2,0,2,0,0,0.0,True,0,False,False,
33,2024-09-01,2022-06-10,InKindDonor,Local,Visayas,Philippines,Active,PartnerReferral,4,2,2,0,1804.1599999999999,2156.84,902.0799999999999,351,4.15954415954416,82,1,3,3,1,1,1,1,573.6,573.6,573.6,573.6,0,1,1,2,0,1005.13,True,1,False,True,690.98
48,2024-09-01,2022-08-24,SkillsContributor,PartnerOrganization,Luzon,Philippines,Inactive,PartnerReferral,2,2,0,2,1221.6399999999999,1221.6399999999999,610.8199999999999,57,12.807017543859649,92,2,2,1,0,0,2,2,0.0,1221.6399999999999,1221.6399999999999,610.8199999999999,2,0,2,1,1,452.59,True,0,False,False,
32,2024-09-01,2022-06-05,InKindDonor,Local,Luzon,Philippines,Active,Event,3,2,1,0,803.5,806.1,401.75,460,2.380434782608696,157,1,2,2,0,0,1,1,0.0,464.59,464.59,464.59,0,0,1,0,0,0.0,True,0,False,False,
31,2024-09-01,2022-05-31,MonetaryDonor,Local,Mindanao,Philippines,Active,Website,10,7,3,10,5339.169999999999,6479.95,762.7385714285713,552,6.61231884057971,27,1,4,3,3,2,3,6,1301.4099999999999,1582.2799999999997,3446.11,727.3,6,2,1,1,1,529.53,True,0,False,False,
29,2024-09-01,2022-05-21,Volunteer,PartnerOrganization,Luzon,Philippines,Active,Event,3,1,2,0,1000.5,1310.44,1000.5,247,4.433198380566802,329,1,2,3,0,0,0,1,0.0,0.0,300.0,0.0,0,0,1,0,0,0.0,True,0,False,False,
2,2024-09-01,2022-01-06,Volunteer,Local,Mindanao,Philippines,Active,SocialMedia,3,2,1,0,3480.08,3504.42,1740.04,201,5.447761194029851,371,0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,True,0,False,False,
3,2024-09-01,2022-01-11,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,7,3,4,7,1682.82,2484.06,560.9399999999999,579,4.412780656303973,7,0,3,4,1,2,2,3,987.79,987.79,1464.4299999999998,972.26,3,0,0,5,5,5874.509999999999,True,1,False,True,1707.64
4,2024-09-01,2022-01-16,MonetaryDonor,PartnerOrganization,Mindanao,Philippines,Active,Church,5,3,2,5,3069.59,3889.25,1023.1966666666667,545,3.3486238532110093,20,2,3,2,2,1,2,4,380.15,1397.24,3449.74,1023.1966666666667,4,1,2,2,2,2043.91,True,0,False,True,1623.68
5,2024-09-01,2022-01-21,InKindDonor,PartnerOrganization,Mindanao,Philippines,Active,Website,2,1,1,0,2022.07,2034.6599999999999,2022.07,29,25.17241379310345,256,1,2,2,1,0,0,2,0.0,0.0,2034.6599999999999,2022.07,0,1,1,2,0,2211.6499999999996,True,1,False,True,1399.62
6,2024-09-01,2022-01-26,MonetaryDonor,International,Visayas,USA,Active,WordOfMouth,4,3,1,0,3595.6400000000003,3607.51,1198.5466666666669,504,2.8968253968253967,54,1,3,2,1,1,1,1,2160.9,2160.9,2160.9,2160.9,0,0,0,3,0,1625.7199999999998,True,0,False,True,415.11
7,2024-09-01,2022-01-31,MonetaryDonor,International,Mindanao,USA,Active,Event,4,1,3,4,469.97,1325.39,469.97,279,5.232974910394265,333,1,2,4,0,0,0,2,0.0,0.0,845.75,0.0,2,0,0,3,3,1075.79,True,1,False,True,361.97
8,2024-09-01,2022-02-05,InKindDonor,Local,Mindanao,Philippines,Active,Church,7,5,2,7,4967.929999999999,5459.999999999999,993.5859999999999,480,5.322916666666667,78,2,5,3,2,1,1,5,1752.44,1752.44,3500.3999999999996,1002.7766666666666,5,1,2,3,3,793.25,True,0,False,True,470.61
9,2024-09-01,2022-02-10,Volunteer,Local,Luzon,Philippines,Active,PartnerReferral,4,2,2,0,4100.96,4132.99,2050.48,559,2.6118067978533093,3,1,4,3,1,2,2,3,1624.77,1624.77,4121.38,2050.48,0,0,1,2,0,2699.86,True,0,False,True,1796.47
10,2024-09-01,2022-02-15,Volunteer,International,Luzon,Singapore,Active,Event,2,0,2,0,0.0,320.62,0.0,113,6.460176991150442,292,1,1,2,0,0,0,1,0.0,0.0,300.0,0.0,0,0,1,3,0,2690.42,True,1,False,True,2103.84
11,2024-09-01,2022-02-20,MonetaryDonor,International,Luzon,USA,Active,SocialMedia,2,0,2,0,0.0,963.12,0.0,521,1.401151631477927,41,0,1,1,2,1,1,1,577.02,577.02,577.02,0.0,0,1,0,0,0,0.0,True,0,False,False,
12,2024-09-01,2022-02-25,InKindDonor,PartnerOrganization,Mindanao,Philippines,Active,Website,4,2,2,0,2058.33,2813.62,1029.165,356,4.101123595505618,228,1,4,3,1,0,0,1,0.0,0.0,736.22,0.0,0,1,0,0,0,0.0,True,0,False,False,
13,2024-09-01,2022-03-02,PartnerOrganization,Local,Luzon,Philippines,Active,PartnerReferral,3,2,1,0,1819.56,1830.9499999999998,909.78,483,2.267080745341615,115,1,2,2,0,0,1,2,0.0,423.77,1819.56,909.78,0,0,1,2,0,401.8,True,0,False,True,395.95
1,2024-09-01,2022-01-01,SocialMediaAdvocate,Local,Luzon,Philippines,Active,SocialMedia,7,4,3,7,5458.79,6384.9,1364.6975,289,8.84083044982699,266,1,3,3,2,0,0,2,0.0,0.0,4020.24,2010.12,2,0,0,2,2,1419.33,True,0,False,True,1042.36
15,2024-09-01,2022-03-12,SkillsContributor,Local,Luzon,Philippines,Active,Website,2,2,0,0,925.66,925.66,462.83,91,8.021978021978022,15,1,2,1,0,1,2,2,675.66,925.66,925.66,462.83,0,0,1,0,0,0.0,True,0,False,False,
27,2024-09-01,2022-05-11,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,4,2,2,0,3663.46,4252.34,1831.73,565,2.584070796460177,58,1,3,3,1,1,1,3,2447.64,2447.64,4246.89,1831.73,0,1,1,0,0,0.0,True,0,False,False,
26,2024-09-01,2022-05-06,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,5,3,2,5,2745.17,2771.73,915.0566666666667,346,5.27456647398844,70,2,3,3,2,1,3,4,22.26,1929.2199999999998,2767.43,915.0566666666667,4,2,2,3,3,3580.1499999999996,True,1,False,True,735.7
25,2024-09-01,2022-05-01,MonetaryDonor,Local,Mindanao,Philippines,Active,Church,7,5,2,7,4756.98,5576.4,951.396,471,5.424628450106157,15,1,2,2,0,1,2,6,695.12,1350.75,5056.98,951.396,6,0,1,2,2,501.35,True,0,False,False,
14,2024-09-01,2022-03-07,MonetaryDonor,Local,Mindanao,Philippines,Active,WordOfMouth,1,0,1,0,0.0,27.12,0.0,0,365.0,280,1,1,1,0,0,0,1,0.0,0.0,27.12,0.0,0,0,1,0,0,0.0,True,0,False,False,
23,2024-09-01,2022-04-21,MonetaryDonor,Local,Luzon,Philippines,Active,Website,1,0,1,0,0.0,4.75,0.0,0,365.0,290,1,1,1,1,0,0,1,0.0,0.0,4.75,0.0,0,1,1,2,0,631.78,True,1,False,True,600.64
24,2024-09-01,2022-04-26,MonetaryDonor,Local,Visayas,Philippines,Active,SocialMedia,3,0,3,3,0.0,1189.39,0.0,129,8.488372093023257,327,1,2,3,1,0,0,1,0.0,0.0,1177.41,0.0,1,1,1,4,4,2650.22,True,1,False,True,857.65
20,2024-09-01,2022-04-06,Volunteer,International,Luzon,Canada,Active,PartnerReferral,12,6,6,12,5851.719999999999,9078.48,975.2866666666665,561,7.807486631016043,44,4,4,4,1,2,2,5,2149.41,2149.41,2769.7899999999995,1074.705,5,1,2,2,2,1801.98,True,0,False,True,622.51
19,2024-09-01,2022-04-01,Volunteer,Local,Luzon,Philippines,Active,SocialMedia,4,2,2,0,1686.73,1721.6000000000001,843.365,359,4.066852367688022,267,1,2,3,0,0,0,2,0.0,0.0,1367.79,1337.07,0,0,0,3,0,2035.5100000000002,True,1,False,True,1074.65
18,2024-09-01,2022-03-27,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,WordOfMouth,1,1,0,0,413.2,413.2,413.2,0,365.0,511,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,329.79,True,0,False,True,329.79
17,2024-09-01,2022-03-22,MonetaryDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,567.97,0.0,0,365.0,496,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3,0,838.7,True,0,False,True,813.27
16,2024-09-01,2022-03-17,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,350.19,0.0,0,365.0,378,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,1449.13,True,0,False,True,1149.13
21,2024-09-01,2022-04-11,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,PartnerReferral,4,1,3,0,1104.16,1459.97,1104.16,129,11.317829457364342,346,1,3,3,1,0,0,1,0.0,0.0,300.0,0.0,0,1,0,1,0,20.59,True,0,False,False,
45,2024-10-01,2022-08-09,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,7,5,2,7,7438.860000000001,8122.410000000001,1487.7720000000002,569,4.490333919156415,2,2,4,3,1,2,2,3,4704.67,4704.67,6437.12,2879.645,3,0,1,2,2,1271.69,True,0,False,True,971.69
44,2024-10-01,2022-08-04,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,WordOfMouth,4,2,2,4,1748.49,2452.26,874.245,245,5.959183673469388,102,2,4,2,0,0,1,4,0.0,587.96,2452.26,874.245,4,0,2,0,0,0.0,True,0,False,False,
43,2024-10-01,2022-07-30,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,Website,4,2,2,0,686.4,1359.01,343.2,158,9.240506329113924,288,0,4,3,1,0,0,2,0.0,0.0,254.65,250.0,0,1,0,1,0,697.94,True,1,False,True,697.94
42,2024-10-01,2022-07-25,MonetaryDonor,Local,Visayas,Philippines,Active,Website,1,1,0,0,650.1,650.1,650.1,0,365.0,7,0,1,1,0,1,1,1,650.1,650.1,650.1,650.1,0,0,0,1,0,748.26,True,1,False,True,748.26
35,2024-10-01,2022-06-20,SocialMediaAdvocate,International,Visayas,USA,Active,SocialMedia,5,3,2,0,5019.280000000001,5718.14,1673.0933333333335,289,6.314878892733564,218,2,3,2,1,0,0,3,0.0,0.0,3832.6600000000003,1724.8600000000001,0,1,1,3,0,1902.63,True,0,False,True,1650.13
39,2024-10-01,2022-07-10,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Event,4,2,2,0,740.76,1578.4099999999999,370.38,458,3.1877729257641922,18,1,3,3,2,2,2,2,321.72,321.72,321.72,295.79,0,2,0,0,0,0.0,True,0,False,False,
38,2024-10-01,2022-07-05,PartnerOrganization,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,5,2,3,5,2789.48,4327.57,1394.74,616,2.9626623376623376,44,2,4,2,1,1,1,2,471.54,471.54,1503.58,1032.04,2,0,1,2,2,2035.92,True,1,False,True,1011.86
37,2024-10-01,2022-06-30,InKindDonor,PartnerOrganization,Visayas,Philippines,Active,Website,3,1,2,0,502.9,530.26,502.9,369,2.967479674796748,268,1,2,3,0,0,0,1,0.0,0.0,21.44,0.0,0,0,0,2,0,1462.18,True,1,False,True,1432.02
36,2024-10-01,2022-06-25,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,6,4,2,0,3622.46,4060.6400000000003,905.615,517,4.235976789168278,138,2,4,3,0,0,2,2,0.0,843.61,843.61,427.1,0,0,1,0,0,0.0,True,0,False,False,
46,2024-10-01,2022-08-14,PartnerOrganization,Local,Luzon,Philippines,Inactive,Event,2,1,1,0,480.16,483.79,480.16,193,3.7823834196891193,66,0,2,2,0,1,1,2,3.63,3.63,483.79,480.16,0,0,0,1,0,787.53,True,1,False,True,787.53
41,2024-10-01,2022-07-20,SocialMediaAdvocate,Local,Luzon,Philippines,Active,SocialMedia,3,1,2,0,1345.15,2157.39,1345.15,219,5.0,292,1,2,2,0,0,0,1,0.0,0.0,1345.15,1345.15,0,0,0,1,0,9.31,True,0,False,False,
47,2024-10-01,2022-08-19,MonetaryDonor,Local,Luzon,Philippines,Inactive,SocialMedia,2,1,1,0,716.84,1199.7,716.84,105,6.9523809523809526,123,1,2,2,1,0,1,2,0.0,482.86,1199.7,716.84,0,1,1,1,0,9.18,True,0,False,False,
54,2024-10-01,2022-09-23,SkillsContributor,Local,Visayas,Philippines,Inactive,Event,18,8,10,18,5646.81,9063.119999999999,705.8512499999999,547,12.010968921389397,51,3,5,4,2,1,4,7,419.25,1221.01,1668.79,363.4533333333334,7,0,2,2,2,1930.55,True,1,False,True,1924.57
49,2024-10-01,2022-08-29,SkillsContributor,PartnerOrganization,Luzon,Philippines,Inactive,Website,1,0,1,0,0.0,4.61,0.0,0,365.0,335,1,1,1,0,0,0,1,0.0,0.0,4.61,0.0,0,0,1,0,0,0.0,True,0,False,False,
50,2024-10-01,2022-09-03,PartnerOrganization,Local,Visayas,Philippines,Inactive,Event,2,1,1,0,999.49,1657.85,999.49,192,3.8020833333333335,9,1,2,2,1,1,1,2,658.36,658.36,1657.85,999.49,0,1,1,1,0,32.95,True,0,False,False,
51,2024-10-01,2022-09-08,InKindDonor,Local,Luzon,Philippines,Inactive,WordOfMouth,2,2,0,0,1379.9,1379.9,689.95,145,5.0344827586206895,394,1,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,True,0,False,False,
52,2024-10-01,2022-09-13,InKindDonor,International,Mindanao,USA,Inactive,Church,6,3,3,6,3157.76,4305.91,1052.5866666666668,609,3.5960591133004924,44,2,4,3,1,2,3,3,2353.8,2984.6099999999997,2984.6099999999997,1176.9,3,1,1,0,0,0.0,True,0,False,False,
53,2024-10-01,2022-09-18,Volunteer,Local,Mindanao,Philippines,Inactive,WordOfMouth,1,1,0,0,2263.85,2263.85,2263.85,0,365.0,319,1,1,1,0,0,0,1,0.0,0.0,2263.85,2263.85,0,0,1,1,0,7.43,True,0,False,False,
55,2024-10-01,2022-09-28,MonetaryDonor,Local,Luzon,Philippines,Inactive,SocialMedia,3,1,2,0,638.62,653.94,638.62,308,3.5551948051948052,232,1,3,3,1,0,0,2,0.0,0.0,643.85,638.62,0,0,1,2,0,8921.11,True,1,False,True,6481.54
56,2024-10-01,2022-10-03,SkillsContributor,International,Luzon,USA,Inactive,Church,2,0,2,0,0.0,600.0,0.0,341,2.1407624633431084,241,0,2,1,0,0,0,1,0.0,0.0,300.0,0.0,0,0,0,0,0,0.0,True,0,False,False,
57,2024-10-01,2022-10-08,InKindDonor,International,Mindanao,USA,Inactive,SocialMedia,1,1,0,0,1194.06,1194.06,1194.06,0,365.0,331,0,1,1,0,0,0,1,0.0,0.0,1194.06,1194.06,0,0,0,0,0,0.0,True,0,False,False,
58,2024-10-01,2022-10-13,SocialMediaAdvocate,Local,Luzon,Philippines,Inactive,WordOfMouth,3,1,2,0,250.0,870.43,250.0,373,2.935656836461126,288,1,3,3,0,0,0,2,0.0,0.0,254.01,250.0,0,0,1,0,0,0.0,True,0,False,False,
59,2024-10-01,2022-10-18,SocialMediaAdvocate,Local,Luzon,Philippines,Inactive,WordOfMouth,2,1,1,0,695.6,1055.45,695.6,324,2.253086419753086,279,0,2,2,1,0,0,1,0.0,0.0,359.85,0.0,0,0,0,1,0,12.57,True,0,False,False,
60,2024-10-01,2022-10-23,InKindDonor,Local,Visayas,Philippines,Inactive,Website,5,5,0,5,3141.0,3141.0,628.2,454,4.0198237885462555,114,2,3,1,0,0,1,2,0.0,1195.89,1611.89,805.945,2,0,2,0,0,0.0,True,0,False,False,
34,2024-10-01,2022-06-15,SocialMediaAdvocate,Local,Luzon,Philippines,Active,Church,6,2,4,6,1326.59,1696.35,663.295,361,6.066481994459834,5,1,2,4,0,2,2,5,272.09,272.09,1656.9499999999998,663.295,5,0,1,0,0,0.0,True,0,False,False,
48,2024-10-01,2022-08-24,SkillsContributor,PartnerOrganization,Luzon,Philippines,Inactive,PartnerReferral,2,2,0,2,1221.6399999999999,1221.6399999999999,610.8199999999999,57,12.807017543859649,123,2,2,1,0,0,1,2,0.0,454.01,1221.6399999999999,610.8199999999999,2,0,2,1,1,452.59,True,0,False,False,
32,2024-10-01,2022-06-05,InKindDonor,Local,Luzon,Philippines,Active,Event,3,2,1,0,803.5,806.1,401.75,460,2.380434782608696,188,1,2,2,0,0,0,1,0.0,0.0,464.59,464.59,0,0,1,0,0,0.0,True,0,False,False,
33,2024-10-01,2022-06-10,InKindDonor,Local,Visayas,Philippines,Active,PartnerReferral,5,3,2,0,2495.14,2847.82,831.7133333333333,458,3.98471615720524,6,1,3,3,1,1,2,2,690.98,1264.58,1264.58,632.29,0,1,1,2,0,947.16,True,0,False,True,314.15
29,2024-10-01,2022-05-21,Volunteer,PartnerOrganization,Luzon,Philippines,Active,Event,3,1,2,0,1000.5,1310.44,1000.5,247,4.433198380566802,360,1,2,3,0,0,0,1,0.0,0.0,300.0,0.0,0,0,1,0,0,0.0,True,0,False,False,
2,2024-10-01,2022-01-06,Volunteer,Local,Mindanao,Philippines,Active,SocialMedia,3,2,1,0,3480.08,3504.42,1740.04,201,5.447761194029851,402,0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,True,0,False,False,
