supporter_id,snapshot_month,created_at,supporter_type,relationship_type,region,country,status,acquisition_channel,donation_count_lifetime,monetary_donation_count_lifetime,non_monetary_donation_count_lifetime,recurring_donation_count_lifetime,total_monetary_amount_lifetime,total_resolved_value_lifetime,avg_monetary_amount_lifetime,donation_active_days_lifetime,donation_frequency_per_365d_lifetime,donation_recency_days,campaign_count_lifetime,channel_diversity_lifetime,donation_type_diversity_lifetime,social_referral_donation_count_lifetime,trailing_90d_donation_count,trailing_180d_donation_count,trailing_365d_donation_count,trailing_90d_total_resolved_value,trailing_180d_total_resolved_value,trailing_365d_total_resolved_value,trailing_365d_avg_monetary_amount,trailing_365d_recurring_donation_count,trailing_365d_social_referral_donation_count,trailing_365d_campaign_count,future_180d_donation_count,future_180d_recurring_donation_count,future_180d_total_resolved_value,observation_window_complete_180d,label_donor_upgrade_next_180d,label_recurring_conversion_next_180d,label_has_next_monetary_donation_180d,label_next_monetary_amount_180d
19,2023-12-01,2022-04-01,Volunteer,Local,Luzon,Philippines,Active,SocialMedia,3,1,2,0,349.66,384.53000000000003,349.66,289,3.7889273356401385,63,1,2,3,0,1,1,3,30.72,30.72,384.53000000000003,349.66,0,0,1,1,0,1337.07,True,True,False,True,1337.07
13,2023-12-01,2022-03-02,PartnerOrganization,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,1395.79,1407.18,1395.79,266,2.744360902255639,58,1,2,2,0,1,1,2,1395.79,1395.79,1407.18,1395.79,0,0,1,1,0,423.77,True,False,False,True,423.77
8,2023-12-01,2022-02-05,InKindDonor,Local,Mindanao,Philippines,Active,Church,5,3,2,5,2725.89,3217.96,908.63,281,6.494661921708185,3,2,4,3,2,3,4,5,1258.36,1797.0099999999998,3217.96,908.63,5,2,2,1,1,489.6,True,False,False,True,489.6
4,2023-12-01,2022-01-16,MonetaryDonor,PartnerOrganization,Mindanao,Philippines,Active,Church,3,2,1,3,2052.5,2492.01,1026.25,287,3.8153310104529616,4,1,2,2,2,2,2,3,2052.5,2052.5,2492.01,1026.25,3,2,1,1,1,1017.09,True,False,False,True,1017.09
1,2023-12-01,2022-01-01,SocialMediaAdvocate,Local,Luzon,Philippines,Active,SocialMedia,6,3,3,6,4066.69,4992.8,1355.5633333333333,270,8.11111111111111,11,1,3,3,2,1,2,6,2628.14,2647.3399999999997,4992.8,1355.5633333333333,6,2,1,1,1,1392.1,True,False,False,True,1392.1
60,2024-01-01,2022-10-23,InKindDonor,Local,Visayas,Philippines,Inactive,Website,3,3,0,3,1529.1100000000001,1529.1100000000001,509.7033333333334,124,8.830645161290322,170,1,2,1,0,0,1,3,0.0,250.0,1529.1100000000001,509.7033333333334,3,0,1,2,2,1611.89,True,True,False,True,416.0
55,2024-01-01,2022-09-28,MonetaryDonor,Local,Luzon,Philippines,Inactive,SocialMedia,2,0,2,0,0.0,15.32,0.0,177,4.124293785310734,89,1,2,2,1,1,1,2,5.23,5.23,15.32,0.0,0,1,1,1,0,638.62,True,True,False,True,638.62
54,2024-01-01,2022-09-23,SkillsContributor,Local,Visayas,Philippines,Inactive,Event,13,6,7,13,4977.56,7834.58,829.5933333333334,269,17.639405204460967,55,3,5,4,2,2,5,13,440.25,2765.71,7834.58,829.5933333333334,13,2,3,4,4,809.29,True,False,False,True,250.0
44,2024-01-01,2022-08-04,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,WordOfMouth,3,1,2,3,1160.53,1864.3,1160.53,14,78.21428571428571,59,2,3,2,0,3,3,3,1864.3,1864.3,1864.3,1160.53,3,0,2,1,1,587.96,True,False,False,True,587.96
36,2024-01-01,2022-06-25,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,4,3,1,0,3195.36,3217.03,1065.1200000000001,155,9.419354838709678,226,2,3,2,0,0,0,3,0.0,0.0,2525.6800000000003,1252.005,0,0,2,2,0,843.61,True,False,False,True,427.1
35,2024-01-01,2022-06-20,SocialMediaAdvocate,International,Visayas,USA,Active,SocialMedia,4,2,2,0,3598.46,4297.32,1799.23,191,7.643979057591623,42,2,3,2,1,2,3,4,2411.84,3981.4,4297.32,1799.23,0,1,2,1,0,1420.82,True,False,False,True,1420.82
34,2024-01-01,2022-06-15,SocialMediaAdvocate,Local,Luzon,Philippines,Active,Church,1,0,1,1,0.0,39.4,0.0,0,365.0,92,0,1,1,0,0,1,1,0.0,39.4,39.4,0.0,1,0,0,3,3,1384.86,True,True,False,True,1076.59
33,2024-01-01,2022-06-10,InKindDonor,Local,Visayas,Philippines,Active,PartnerReferral,3,1,2,0,1230.56,1583.24,1230.56,50,21.9,140,1,2,3,0,0,2,3,0.0,1544.09,1583.24,1230.56,0,0,1,1,0,573.6,True,False,False,True,573.6
32,2024-01-01,2022-06-05,InKindDonor,Local,Luzon,Philippines,Active,Event,2,1,1,0,338.91,341.51000000000005,338.91,11,66.36363636363636,363,0,2,2,0,0,0,1,0.0,0.0,2.6,0.0,0,0,0,1,0,464.59,True,True,False,True,464.59
31,2024-01-01,2022-05-31,MonetaryDonor,Local,Mindanao,Philippines,Active,Website,6,4,2,6,3444.1200000000003,4579.1,861.0300000000001,300,7.3,36,1,3,2,2,1,2,6,1014.15,1545.26,4579.1,861.0300000000001,6,2,1,2,2,599.44,True,False,False,True,318.57
26,2024-01-01,2022-05-06,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,2,1,1,2,838.21,842.51,838.21,117,6.239316239316239,56,1,2,2,0,1,2,2,838.21,842.51,842.51,838.21,2,0,1,3,3,1929.2199999999998,True,True,False,True,1136.62
25,2024-01-01,2022-05-01,MonetaryDonor,Local,Mindanao,Philippines,Active,Church,5,3,2,5,3406.23,4225.65,1135.41,239,7.635983263598327,4,1,2,2,0,2,4,5,1076.19,3706.23,4225.65,1135.41,5,0,1,1,1,655.63,True,False,False,True,655.63
13,2024-01-01,2022-03-02,PartnerOrganization,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,1395.79,1407.18,1395.79,266,2.744360902255639,89,1,2,2,0,1,1,2,1395.79,1395.79,1407.18,1395.79,0,0,1,1,0,423.77,True,False,False,True,423.77
8,2024-01-01,2022-02-05,InKindDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,3215.4900000000002,3707.56,803.8725000000001,301,7.275747508305648,14,2,5,3,2,4,4,6,1747.9599999999998,1747.9599999999998,3707.56,803.8725000000001,6,2,2,1,1,1752.44,True,False,False,True,1752.44
4,2024-01-01,2022-01-16,MonetaryDonor,PartnerOrganization,Mindanao,Philippines,Active,Church,3,2,1,3,2052.5,2492.01,1026.25,287,3.8153310104529616,35,1,2,2,2,2,2,3,2052.5,2052.5,2492.01,1026.25,3,2,1,1,1,1017.09,True,False,False,True,1017.09
60,2024-02-01,2022-10-23,InKindDonor,Local,Visayas,Philippines,Inactive,Website,3,3,0,3,1529.1100000000001,1529.1100000000001,509.7033333333334,124,8.830645161290322,199,1,2,1,0,0,0,3,0.0,0.0,1529.1100000000001,509.7033333333334,3,0,1,2,2,1611.89,True,True,False,True,416.0
55,2024-02-01,2022-09-28,MonetaryDonor,Local,Luzon,Philippines,Inactive,SocialMedia,2,0,2,0,0.0,15.32,0.0,177,4.124293785310734,118,1,2,2,1,0,1,2,0.0,5.23,15.32,0.0,0,1,1,1,0,638.62,True,True,False,True,638.62
54,2024-02-01,2022-09-23,SkillsContributor,Local,Visayas,Philippines,Inactive,Event,13,6,7,13,4977.56,7834.58,829.5933333333334,269,17.639405204460967,84,3,5,4,2,1,3,13,19.14,1352.0900000000001,7834.58,829.5933333333334,13,2,3,4,4,809.29,True,False,False,True,250.0
52,2024-02-01,2022-09-13,InKindDonor,International,Mindanao,USA,Inactive,Church,3,1,2,3,803.96,1321.3000000000002,803.96,136,8.051470588235293,272,1,2,3,0,0,0,2,0.0,0.0,815.12,803.96,2,0,1,2,2,1172.1399999999999,True,True,False,True,541.33
44,2024-02-01,2022-08-04,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,WordOfMouth,3,1,2,3,1160.53,1864.3,1160.53,14,78.21428571428571,88,2,3,2,0,1,3,3,403.77,1864.3,1864.3,1160.53,3,0,2,1,1,587.96,True,False,False,True,587.96
36,2024-02-01,2022-06-25,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,4,3,1,0,3195.36,3217.03,1065.1200000000001,155,9.419354838709678,255,2,3,2,0,0,0,3,0.0,0.0,2525.6800000000003,1252.005,0,0,2,2,0,843.61,True,False,False,True,427.1
35,2024-02-01,2022-06-20,SocialMediaAdvocate,International,Visayas,USA,Active,SocialMedia,4,2,2,0,3598.46,4297.32,1799.23,191,7.643979057591623,71,2,3,2,1,2,3,4,2411.84,3981.4,4297.32,1799.23,0,1,2,1,0,1420.82,True,False,False,True,1420.82
33,2024-02-01,2022-06-10,InKindDonor,Local,Visayas,Philippines,Active,PartnerReferral,3,1,2,0,1230.56,1583.24,1230.56,50,21.9,169,1,2,3,0,0,2,3,0.0,1544.09,1583.24,1230.56,0,0,1,1,0,573.6,True,False,False,True,573.6
32,2024-02-01,2022-06-05,InKindDonor,Local,Luzon,Philippines,Active,Event,2,1,1,0,338.91,341.51000000000005,338.91,11,66.36363636363636,392,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,464.59,True,False,False,True,464.59
6,2024-02-01,2022-01-26,MonetaryDonor,International,Visayas,USA,Active,WordOfMouth,3,2,1,0,1434.7399999999998,1446.6099999999997,717.3699999999999,119,9.201680672268907,225,1,2,2,1,0,0,3,0.0,0.0,1446.6099999999997,717.3699999999999,0,1,1,1,0,2160.9,True,True,False,True,2160.9
27,2024-02-01,2022-05-11,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,3,1,2,0,1215.82,1804.6999999999998,1215.82,340,3.2205882352941178,69,1,3,3,1,1,2,2,1215.82,1799.25,1799.25,1215.82,0,1,1,1,0,2447.64,True,True,False,True,2447.64
26,2024-02-01,2022-05-06,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,2,1,1,2,838.21,842.51,838.21,117,6.239316239316239,85,1,2,2,0,1,1,2,838.21,838.21,842.51,838.21,2,0,1,3,3,1929.2199999999998,True,True,False,True,1136.62
25,2024-02-01,2022-05-01,MonetaryDonor,Local,Mindanao,Philippines,Active,Church,5,3,2,5,3406.23,4225.65,1135.41,239,7.635983263598327,33,1,2,2,0,1,4,5,776.19,3706.23,4225.65,1135.41,5,0,1,1,1,655.63,True,False,False,True,655.63
20,2024-02-01,2022-04-06,Volunteer,International,Luzon,Canada,Active,PartnerReferral,10,4,6,10,3702.31,6929.070000000001,925.5775,316,11.550632911392405,75,4,3,4,0,2,3,8,320.38,620.38,5113.92,943.5799999999999,8,0,4,2,2,2149.41,True,False,False,True,971.81
13,2024-02-01,2022-03-02,PartnerOrganization,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,1395.79,1407.18,1395.79,266,2.744360902255639,118,1,2,2,0,0,1,1,0.0,1395.79,1395.79,1395.79,0,0,1,1,0,423.77,True,False,False,True,423.77
8,2024-02-01,2022-02-05,InKindDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,3215.4900000000002,3707.56,803.8725000000001,301,7.275747508305648,43,2,5,3,2,3,4,6,981.6700000000001,1747.9599999999998,3707.56,803.8725000000001,6,2,2,1,1,1752.44,True,False,False,True,1752.44
4,2024-02-01,2022-01-16,MonetaryDonor,PartnerOrganization,Mindanao,Philippines,Active,Church,3,2,1,3,2052.5,2492.01,1026.25,287,3.8153310104529616,64,1,2,2,2,1,2,3,1226.51,2052.5,2492.01,1026.25,3,2,1,1,1,1017.09,True,False,False,True,1017.09
31,2024-02-01,2022-05-31,MonetaryDonor,Local,Mindanao,Philippines,Active,Website,7,5,2,7,3762.69,4897.67,752.538,344,7.4273255813953485,21,1,3,2,2,2,3,6,1332.72,1863.83,4061.16,731.545,6,2,1,1,1,280.87,True,False,False,True,280.87
33,2024-03-01,2022-06-10,InKindDonor,Local,Visayas,Philippines,Active,PartnerReferral,3,1,2,0,1230.56,1583.24,1230.56,50,21.9,200,1,2,3,0,0,0,3,0.0,0.0,1583.24,1230.56,0,0,1,1,0,573.6,True,False,False,True,573.6
34,2024-03-01,2022-06-15,SocialMediaAdvocate,Local,Luzon,Philippines,Active,Church,3,1,2,3,1076.59,1415.99,1076.59,120,9.125,32,0,2,3,0,2,3,3,1376.59,1415.99,1415.99,1076.59,3,0,0,2,2,258.27,True,False,False,True,250.0
36,2024-03-01,2022-06-25,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,4,3,1,0,3195.36,3217.03,1065.1200000000001,155,9.419354838709678,286,2,3,2,0,0,0,2,0.0,0.0,1699.4,1677.73,0,0,2,2,0,843.61,True,False,False,True,427.1
39,2024-03-01,2022-07-10,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Event,2,1,1,0,444.97,1256.69,444.97,61,11.967213114754099,201,1,2,2,0,0,0,2,0.0,0.0,1256.69,444.97,0,0,1,1,0,295.79,True,False,False,True,295.79
60,2024-03-01,2022-10-23,InKindDonor,Local,Visayas,Philippines,Inactive,Website,3,3,0,3,1529.1100000000001,1529.1100000000001,509.7033333333334,124,8.830645161290322,230,1,2,1,0,0,0,3,0.0,0.0,1529.1100000000001,509.7033333333334,3,0,1,2,2,1611.89,True,True,False,True,416.0
52,2024-03-01,2022-09-13,InKindDonor,International,Mindanao,USA,Inactive,Church,3,1,2,3,803.96,1321.3000000000002,803.96,136,8.051470588235293,303,1,2,3,0,0,0,2,0.0,0.0,815.12,803.96,2,0,1,3,3,2984.6099999999997,True,True,False,True,541.33
54,2024-03-01,2022-09-23,SkillsContributor,Local,Visayas,Philippines,Inactive,Event,13,6,7,13,4977.56,7834.58,829.5933333333334,269,17.639405204460967,115,3,5,4,2,0,2,12,0.0,440.25,7831.920000000001,829.5933333333334,12,2,3,5,5,1228.54,True,False,False,True,250.0
32,2024-03-01,2022-06-05,InKindDonor,Local,Luzon,Philippines,Active,Event,2,1,1,0,338.91,341.51000000000005,338.91,11,66.36363636363636,423,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,464.59,True,False,False,True,464.59
44,2024-03-01,2022-08-04,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,WordOfMouth,3,1,2,3,1160.53,1864.3,1160.53,14,78.21428571428571,119,2,3,2,0,0,3,3,0.0,1864.3,1864.3,1160.53,3,0,2,1,1,587.96,True,False,False,True,587.96
31,2024-03-01,2022-05-31,MonetaryDonor,Local,Mindanao,Philippines,Active,Website,7,5,2,7,3762.69,4897.67,752.538,344,7.4273255813953485,52,1,3,2,2,1,2,5,318.57,1332.72,3489.47,784.8299999999999,5,1,1,3,3,1582.2799999999997,True,False,False,True,280.87
25,2024-03-01,2022-05-01,MonetaryDonor,Local,Mindanao,Philippines,Active,Church,5,3,2,5,3406.23,4225.65,1135.41,239,7.635983263598327,64,1,2,2,0,1,4,5,776.19,3706.23,4225.65,1135.41,5,0,1,2,2,1350.75,True,False,False,True,655.63
26,2024-03-01,2022-05-06,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,2,1,1,2,838.21,842.51,838.21,117,6.239316239316239,116,1,2,2,0,0,1,2,0.0,838.21,842.51,838.21,2,0,1,3,3,1929.2199999999998,True,True,False,True,1136.62
27,2024-03-01,2022-05-11,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,3,1,2,0,1215.82,1804.6999999999998,1215.82,340,3.2205882352941178,100,1,3,3,1,0,2,2,0.0,1799.25,1799.25,1215.82,0,1,1,1,0,2447.64,True,True,False,True,2447.64
20,2024-03-01,2022-04-06,Volunteer,International,Luzon,Canada,Active,PartnerReferral,10,4,6,10,3702.31,6929.070000000001,925.5775,316,11.550632911392405,106,4,3,4,0,0,3,6,0.0,620.38,3226.76,0.0,6,0,4,2,2,2149.41,True,False,False,True,971.81
13,2024-03-01,2022-03-02,PartnerOrganization,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,1395.79,1407.18,1395.79,266,2.744360902255639,149,1,2,2,0,0,1,1,0.0,1395.79,1395.79,1395.79,0,0,1,1,0,423.77,True,False,False,True,423.77
9,2024-03-01,2022-02-10,Volunteer,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,2496.61,2508.2200000000003,2496.61,286,2.5524475524475525,93,1,2,2,1,0,1,1,0.0,2496.61,2496.61,2496.61,0,0,1,2,0,1624.77,True,False,False,True,1604.35
8,2024-03-01,2022-02-05,InKindDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,3215.4900000000002,3707.56,803.8725000000001,301,7.275747508305648,74,2,5,3,2,1,4,5,489.6,1747.9599999999998,2286.6099999999997,598.18,5,1,2,1,1,1752.44,True,False,False,True,1752.44
6,2024-03-01,2022-01-26,MonetaryDonor,International,Visayas,USA,Active,WordOfMouth,3,2,1,0,1434.7399999999998,1446.6099999999997,717.3699999999999,119,9.201680672268907,256,1,2,2,1,0,0,2,0.0,0.0,1434.7399999999998,717.3699999999999,0,1,1,1,0,2160.9,True,True,False,True,2160.9
4,2024-03-01,2022-01-16,MonetaryDonor,PartnerOrganization,Mindanao,Philippines,Active,Church,3,2,1,3,2052.5,2492.01,1026.25,287,3.8153310104529616,95,1,2,2,2,0,2,2,0.0,2052.5,2052.5,1026.25,2,1,1,2,2,1397.24,True,False,False,True,1017.09
3,2024-03-01,2022-01-11,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,2,3,5,710.56,1496.27,355.28,349,5.229226361031519,54,0,3,3,1,1,1,4,476.64,476.64,1246.27,460.56,4,1,0,2,2,987.79,True,False,False,True,972.26
33,2024-04-01,2022-06-10,InKindDonor,Local,Visayas,Philippines,Active,PartnerReferral,3,1,2,0,1230.56,1583.24,1230.56,50,21.9,230,1,2,3,0,0,0,3,0.0,0.0,1583.24,1230.56,0,0,1,2,0,1264.58,True,False,False,True,573.6
34,2024-04-01,2022-06-15,SocialMediaAdvocate,Local,Luzon,Philippines,Active,Church,4,1,3,4,1076.59,1424.26,1076.59,168,8.69047619047619,14,1,2,4,0,3,3,4,1384.86,1384.86,1424.26,1076.59,4,0,1,2,2,272.09,True,False,False,True,250.0
36,2024-04-01,2022-06-25,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,4,3,1,0,3195.36,3217.03,1065.1200000000001,155,9.419354838709678,316,2,3,2,0,0,0,1,0.0,0.0,21.67,0.0,0,0,1,2,0,843.61,True,True,False,True,427.1
39,2024-04-01,2022-07-10,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Event,2,1,1,0,444.97,1256.69,444.97,61,11.967213114754099,231,1,2,2,0,0,0,2,0.0,0.0,1256.69,444.97,0,0,1,2,0,321.72,True,False,False,True,295.79
54,2024-04-01,2022-09-23,SkillsContributor,Local,Visayas,Philippines,Inactive,Event,14,6,8,14,4977.56,7842.11,829.5933333333334,412,12.402912621359222,2,3,5,4,2,1,3,10,7.53,447.78,6608.360000000001,851.2460000000001,10,2,3,4,4,1221.01,True,False,False,True,250.0
45,2024-04-01,2022-08-09,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,4,1,5,3412.0200000000004,3417.7400000000002,853.0050000000001,231,7.9004329004329,156,2,4,2,1,0,1,4,0.0,1732.45,3025.65,1006.6433333333334,4,1,1,1,1,4026.84,True,True,False,True,4026.84
52,2024-04-01,2022-09-13,InKindDonor,International,Mindanao,USA,Inactive,Church,3,1,2,3,803.96,1321.3000000000002,803.96,136,8.051470588235293,333,1,2,3,0,0,0,2,0.0,0.0,815.12,803.96,2,0,1,3,3,2984.6099999999997,True,True,False,True,541.33
27,2024-04-01,2022-05-11,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,3,1,2,0,1215.82,1804.6999999999998,1215.82,340,3.2205882352941178,130,1,3,3,1,0,1,2,0.0,1215.82,1799.25,1215.82,0,1,1,1,0,2447.64,True,True,False,True,2447.64
60,2024-04-01,2022-10-23,InKindDonor,Local,Visayas,Philippines,Inactive,Website,4,4,0,4,1945.11,1945.11,486.2775,362,4.033149171270718,22,2,2,1,0,1,1,3,416.0,416.0,1040.1,346.7,3,0,2,1,1,1195.89,True,True,False,True,1195.89
44,2024-04-01,2022-08-04,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,WordOfMouth,3,1,2,3,1160.53,1864.3,1160.53,14,78.21428571428571,149,2,3,2,0,0,3,3,0.0,1864.3,1864.3,1160.53,3,0,2,1,1,587.96,True,False,False,True,587.96
26,2024-04-01,2022-05-06,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,2,1,1,2,838.21,842.51,838.21,117,6.239316239316239,146,1,2,2,0,0,1,2,0.0,838.21,842.51,838.21,2,0,1,4,4,2664.92,True,True,False,True,1136.62
31,2024-04-01,2022-05-31,MonetaryDonor,Local,Mindanao,Philippines,Active,Website,8,6,2,8,4043.56,5178.539999999999,673.9266666666666,426,6.854460093896714,0,1,3,2,2,2,3,4,599.44,1613.5900000000001,2144.7,537.8633333333333,4,1,1,2,2,1301.4099999999999,True,False,False,True,1295.61
24,2024-04-01,2022-04-26,MonetaryDonor,Local,Visayas,Philippines,Active,SocialMedia,3,0,3,3,0.0,1189.39,0.0,129,8.488372093023257,174,1,2,3,1,0,1,3,0.0,1177.41,1189.39,0.0,3,1,1,1,1,857.65,True,False,False,True,857.65
25,2024-04-01,2022-05-01,MonetaryDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,4061.86,4881.280000000001,1015.465,327,6.697247706422019,6,1,2,2,0,1,3,6,655.63,1731.8200000000002,4881.280000000001,1015.465,6,0,1,1,1,695.12,True,False,False,True,695.12
1,2024-04-01,2022-01-01,SocialMediaAdvocate,Local,Luzon,Philippines,Active,SocialMedia,7,4,3,7,5458.79,6384.9,1364.6975,289,8.84083044982699,113,1,3,3,2,0,2,6,0.0,4020.24,5610.29,1561.3933333333334,6,1,1,1,1,1042.36,True,False,False,True,1042.36
3,2024-04-01,2022-01-11,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,2,3,5,710.56,1496.27,355.28,349,5.229226361031519,84,0,3,3,1,1,1,3,476.64,476.64,946.27,460.56,3,1,0,4,4,3688.55,True,True,False,True,972.26
6,2024-04-01,2022-01-26,MonetaryDonor,International,Visayas,USA,Active,WordOfMouth,3,2,1,0,1434.7399999999998,1446.6099999999997,717.3699999999999,119,9.201680672268907,286,1,2,2,1,0,0,2,0.0,0.0,1434.7399999999998,717.3699999999999,0,1,1,1,0,2160.9,True,True,False,True,2160.9
8,2024-04-01,2022-02-05,InKindDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,3215.4900000000002,3707.56,803.8725000000001,301,7.275747508305648,104,2,5,3,2,0,4,5,0.0,1747.9599999999998,2286.6099999999997,598.18,5,1,2,2,2,2223.05,True,False,False,True,1752.44
4,2024-04-01,2022-01-16,MonetaryDonor,PartnerOrganization,Mindanao,Philippines,Active,Church,4,3,1,4,3069.59,3509.1000000000004,1023.1966666666667,393,3.7150127226463106,19,2,3,2,2,1,3,3,1017.09,3069.59,3069.59,1023.1966666666667,3,1,2,3,3,2424.06,True,False,False,True,1623.68
13,2024-04-01,2022-03-02,PartnerOrganization,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,1395.79,1407.18,1395.79,266,2.744360902255639,179,1,2,2,0,0,1,1,0.0,1395.79,1395.79,1395.79,0,0,1,1,0,423.77,True,False,False,True,423.77
16,2024-04-01,2022-03-17,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,350.19,0.0,0,365.0,225,0,1,1,0,0,0,1,0.0,0.0,350.19,0.0,0,0,0,2,0,1449.13,True,True,False,True,1149.13
18,2024-04-01,2022-03-27,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,WordOfMouth,1,1,0,0,413.2,413.2,413.2,0,365.0,358,1,1,1,1,0,0,1,0.0,0.0,413.2,413.2,0,1,1,1,0,329.79,True,False,False,True,329.79
20,2024-04-01,2022-04-06,Volunteer,International,Luzon,Canada,Active,PartnerReferral,10,4,6,10,3702.31,6929.070000000001,925.5775,316,11.550632911392405,136,4,3,4,0,0,3,6,0.0,620.38,3226.76,0.0,6,0,4,2,2,2149.41,True,False,False,True,971.81
9,2024-04-01,2022-02-10,Volunteer,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,2496.61,2508.2200000000003,2496.61,286,2.5524475524475525,123,1,2,2,1,0,1,1,0.0,2496.61,2496.61,2496.61,0,0,1,2,0,1624.77,True,False,False,True,1604.35
36,2024-05-01,2022-06-25,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,5,3,2,0,3195.36,3633.5400000000004,1065.1200000000001,493,3.7018255578093306,9,2,4,3,0,1,1,2,416.51,416.51,438.18,0.0,0,0,1,1,0,427.1,True,False,False,True,427.1
33,2024-05-01,2022-06-10,InKindDonor,Local,Visayas,Philippines,Active,PartnerReferral,3,1,2,0,1230.56,1583.24,1230.56,50,21.9,261,1,2,3,0,0,0,3,0.0,0.0,1583.24,1230.56,0,0,1,3,0,1578.73,True,False,False,True,573.6
34,2024-05-01,2022-06-15,SocialMediaAdvocate,Local,Luzon,Philippines,Active,Church,4,1,3,4,1076.59,1424.26,1076.59,168,8.69047619047619,45,1,2,4,0,1,3,4,8.27,1384.86,1424.26,1076.59,4,0,1,2,2,272.09,True,False,False,True,250.0
35,2024-05-01,2022-06-20,SocialMediaAdvocate,International,Visayas,USA,Active,SocialMedia,5,3,2,0,5019.280000000001,5718.14,1673.0933333333335,289,6.314878892733564,65,2,3,2,1,1,3,5,1420.82,3832.6600000000003,5718.14,1673.0933333333335,0,1,2,1,0,1650.13,True,False,False,True,1650.13
60,2024-05-01,2022-10-23,InKindDonor,Local,Visayas,Philippines,Inactive,Website,4,4,0,4,1945.11,1945.11,486.2775,362,4.033149171270718,53,2,2,1,0,1,1,3,416.0,416.0,1040.1,346.7,3,0,2,1,1,1195.89,True,True,False,True,1195.89
38,2024-05-01,2022-07-05,PartnerOrganization,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,4,2,2,4,2789.48,3856.0299999999997,1394.74,334,4.37125748502994,173,2,4,2,1,0,1,1,0.0,1032.04,1032.04,1032.04,1,0,1,2,2,1483.4,True,True,False,True,1011.86
54,2024-05-01,2022-09-23,SkillsContributor,Local,Visayas,Philippines,Inactive,Event,16,6,10,16,4977.56,8393.869999999999,829.5933333333334,445,13.123595505617978,0,3,5,4,2,3,4,11,559.29,578.43,6370.820000000001,866.7325000000001,11,2,3,2,2,669.25,True,False,False,True,250.0
44,2024-05-01,2022-08-04,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,WordOfMouth,3,1,2,3,1160.53,1864.3,1160.53,14,78.21428571428571,180,2,3,2,0,0,0,3,0.0,0.0,1864.3,1160.53,3,0,2,1,1,587.96,True,False,False,True,587.96
45,2024-05-01,2022-08-09,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,4,1,5,3412.0200000000004,3417.7400000000002,853.0050000000001,231,7.9004329004329,187,2,4,2,1,0,0,4,0.0,0.0,3025.65,1006.6433333333334,4,1,1,3,3,5004.67,True,True,False,True,4026.84
48,2024-05-01,2022-08-24,SkillsContributor,PartnerOrganization,Luzon,Philippines,Inactive,PartnerReferral,1,1,0,1,767.63,767.63,767.63,0,365.0,27,1,1,1,0,1,1,1,767.63,767.63,767.63,767.63,1,0,1,1,1,454.01,True,False,False,True,454.01
